event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd4d7bcb6521b0cb7b9fa7ad41b87f7e5d9cb799a5b7c4769408b6374fd406a1e,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:01:24Z,2017-04-17T07:01:25Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x91624d0705c63816e75b256716709b00a37a95988fda71af064b319fa28d2207,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:01:35Z,2017-04-17T07:01:36Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x457ba91c8ae81b356478ba66e3af55d4bef5add975c3aaf84faad1de6b654324,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:03:42Z,2017-04-17T07:03:43Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x8b74645516cf52dfa67800f582187ee7dc4720fa9226f7a53c812236f3dbef55,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:03:42Z,2017-04-17T07:03:43Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x75a53720afdbe524802757b8f445a77e0ecd3962eeb7eb120f3a16d963bf0f94,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:07:54Z,2017-04-17T07:07:55Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xe7e50f9ccec5f434c6ddef035c8d6bad76fe8470bae42cdd599b49f0bf53f8f9,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:10:34Z,2017-04-17T07:10:35Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xe74ab0fe601df2f72d67b03b4cc87f85c886cd1585abc0db6888ccf3aa7ae14a,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:12:11Z,2017-04-17T07:12:12Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xffb236412eef49f1eeb03385a8f4afb4bed7301927657baa1e66e4d2f239e6de,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:47:32Z,2017-04-17T07:47:33Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xbea0f9e567a16e1991f07b551525fd296eb4c291a46adfb66c7659dfe18faa48,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T07:48:30Z,2017-04-17T07:48:31Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x17a4c3295b225670d196a4a24607fd50efd3079fab246a9c33f09925b3185c6c,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T15:53:13Z,2017-04-17T15:53:14Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xf425ddb263719b347fd95994aebc62eed73ad0d4fa51b3d5be4899d7f5d0288e,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T15:53:13Z,2017-04-17T15:53:14Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xf5f49839e50ecf88f4db7cf8cb5a36070253ebee623561be143674946d3b12fd,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T15:53:13Z,2017-04-17T15:53:14Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd9885ce71dbc03c6d42181398ae531a8dc04fd7e3446b7b5f2def68ae411e178,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T16:00:48Z,2017-04-17T16:00:49Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x076b9b285509999e853e8fd6567b0c8f20cf3aefb68b29708f25a53e8f277756,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T18:33:41Z,2017-04-17T18:33:42Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x454d1fc0335eff01ba867befca73baff4c04602431d6ddd26961b1731e7a8098,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T19:01:18Z,2017-04-17T19:01:19Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x48c90bf9b676e333c0238be3006563886a716c80710089f88769d00a9013007f,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T19:01:18Z,2017-04-17T19:01:19Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd59ce011795d8b089436d76a198ecebdb4e263ff3a69f74a72408110991993ac,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-17T19:01:38Z,2017-04-17T19:01:39Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x996d7934657dc9971e9852074d84d8e2c4110416942b40cd85d4ef7900505dc6,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T07:35:14Z,2017-04-18T07:35:15Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xafe0d2ce1500dbc10813afa6ba524b9886f449bd3db6517863fe7241176a0333,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T07:35:25Z,2017-04-18T07:35:26Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xa4397e5f627d87a688a1a9ecf127395e36d4493e61d6eec1997d81c6ecd4489c,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T07:37:04Z,2017-04-18T07:37:05Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x692a5c762fcd684e4e069efe684164210775713b213751afd40fd5e20e3de378,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T09:20:48Z,2017-04-18T09:20:49Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x699fd934ad0cf3a94a65616695d441f7b4cd9db527d66e997664e47ff063e02b,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T09:20:48Z,2017-04-18T09:20:49Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xbe5afbb276eb03321b81292a249be5b03eb1bca2fe48c217a31965bdaff8e7c7,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T09:56:05Z,2017-04-18T09:56:06Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x47aee2c11278781f91e13e6eb055327032a47bc1bdc0ab9ed97992601d4d9f19,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T09:56:36Z,2017-04-18T09:56:37Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xea6a6ae23636f4fcbe8c08950acbf5faa345a92d999a71085891c86cd1ea80be,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T09:57:08Z,2017-04-18T09:57:09Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x0afe630f0419e9aad471413ab045c619ced9378689cda4f38fb9953566ffc4dc,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T09:57:39Z,2017-04-18T09:57:40Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x509f3b51b032b1e3636dd920b913e3c249f7f96c31062dda04e8daed017d8ee8,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T11:01:47Z,2017-04-18T11:01:48Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd8ad9556d3545cbc6d55b4197e7aec2ac5acf6f8b56bf5958dacde3d3ee16440,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T11:02:11Z,2017-04-18T11:02:12Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x2bb9cfdfa392877c141b4640165233c01533a200b61036e3a55871f44258dfbc,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T11:06:16Z,2017-04-18T11:06:17Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xd6b2737816a81f244519551371bc18be0c529dc1b3595c9bdefba03bdbd31ef5,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T11:06:16Z,2017-04-18T11:06:17Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x5464949b9aa7ecfdddc3373258d61372985f787d12df38ee4bdc94dcf5680f3b,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T11:10:25Z,2017-04-18T11:10:26Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x46120c483b8b65cdc78fd27685fd2766aab8aefa1a1d377ed6c71d42d7839f85,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T12:54:16Z,2017-04-18T12:54:17Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x427236fe6f9656cfa234a102f7292d4383f47b1c15dd1bd8afbd696e624c3408,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T12:55:10Z,2017-04-18T12:55:11Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xf572c60a7a5a40e32ce2d483940a66a7b2a7aa9cf428335c24881176cf710647,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T12:57:49Z,2017-04-18T12:57:50Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x5bda18aacc389b3af65a5eabea9b7e8db01cb6ca2f77fe6cfa10b77d5130b261,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T12:58:14Z,2017-04-18T12:58:15Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0xbc8c68a49ac760c34664f6c64fcaef002776e96a4d1807484d9293c09267fe15,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T13:09:57Z,2017-04-18T13:09:58Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x5f94c2d21f7c0fbdfa632fad07363090c18506ea0ba34a3025647033f6503904,0xb802b24e0637c2b87d2e8b7784c055bbe921011a/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-04-18T13:33:29Z,2017-04-18T13:33:30Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x0218c081db7c2e51ef7b2dfe430837e1a3a9d4e3973e895608d40743a92298a4,0xb802b24e0637c2b87d2e8b7784c055bbe921011a/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-04-18T13:34:12Z,2017-04-18T13:34:13Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
EtherDelta:0x3acaad43e0dd43a6984d431bf09a3cbc42177aab5f591f2b803cdfec1cad29c9,0x0000000000000000000000000000000000000000/0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EtherDelta/Ethereum,2017-04-18T13:34:47Z,2017-04-18T13:34:48Z,true,wash_trade_self_trade,not_applicable_positive_self_trade,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; direct_signature=get == give
