record,contract,trade_date_iso,time,order_id,order_at,side_type,buy_sell,price,qty,page,day,mon,yy
2994,CLM2,2012-05-10,13:13:04.464,1157080,00003NKP,FLIP,S,97.29,50,52,10,May,12
2995,CLM2,2012-05-10,13:13:07.830,1157950,00003NLR,SPOOF,B,97.29,51,52,10,May,12
2996,CLM2,2012-05-10,13:13:07.845,1157964,00003NLS,SPOOF,B,97.29,4,52,10,May,12
2997,CLM2,2012-05-10,13:13:07.941,1158003,00003NLT,SPOOF,B,97.29,51,52,10,May,12
2998,CLM2,2012-05-10,13:13:07.948,1158016,00003NLU,SPOOF,B,97.29,4,52,10,May,12
2999,CLM2,2012-05-10,13:13:08.077,1158047,00003NLV,SPOOF,B,97.29,48,52,10,May,12
3000,CLM2,2012-05-10,13:13:08.335,1158107,00003NM1,FLIP,S,97.29,51,52,10,May,12
3001,CLM2,2012-05-10,13:13:32.799,1164554,00003NPY,SPOOF,B,97.30,50,52,10,May,12
3002,CLM2,2012-05-10,13:13:32.805,1164566,00003NPZ,SPOOF,B,97.30,4,52,10,May,12
3003,CLM2,2012-05-10,13:13:32.927,1164576,00003NQ0,SPOOF,B,97.30,52,52,10,May,12
3004,CLM2,2012-05-10,13:13:32.933,1164595,00003NQ1,SPOOF,B,97.30,4,52,10,May,12
3005,CLM2,2012-05-10,13:13:33.030,1164616,00003NQ2,SPOOF,B,97.30,50,52,10,May,12
3006,CLM2,2012-05-10,13:13:33.036,1164620,00003NQ3,SPOOF,B,97.30,4,52,10,May,12
3007,CLM2,2012-05-10,13:13:33.352,1164650,00003NQC,FLIP,S,97.30,49,52,10,May,12
3008,CLM2,2012-05-10,13:13:34.878,1164889,00003NQI,SPOOF,B,97.29,50,52,10,May,12
3009,CLM2,2012-05-10,13:13:34.880,1164891,00003NQJ,SPOOF,B,97.29,4,52,10,May,12
3010,CLM2,2012-05-10,13:13:34.990,1164906,00003NQK,SPOOF,B,97.29,50,52,10,May,12
3011,CLM2,2012-05-10,13:13:34.997,1164919,00003NQL,SPOOF,B,97.29,4,52,10,May,12
3012,CLM2,2012-05-10,13:13:35.102,1164936,00003NQM,SPOOF,B,97.29,48,52,10,May,12
3013,CLM2,2012-05-10,13:13:35.109,1164937,00003NQN,SPOOF,B,97.29,4,52,10,May,12
3014,CLM2,2012-05-10,13:13:35.431,1164954,00003NQU,FLIP,S,97.29,50,52,10,May,12
3015,CLM2,2012-05-10,13:13:48.135,1167066,00003NSF,SPOOF,B,97.29,51,52,10,May,12
3016,CLM2,2012-05-10,13:13:48.139,1167071,00003NSG,SPOOF,B,97.29,4,52,10,May,12
3017,CLM2,2012-05-10,13:13:48.524,1167161,00003NSN,FLIP,S,97.29,49,52,10,May,12
3018,CLM2,2012-05-10,13:14:30.817,1180563,00003NZQ,SPOOF,B,97.14,52,52,10,May,12
3019,CLM2,2012-05-10,13:14:30.820,1180564,00003NZR,SPOOF,B,97.14,4,52,10,May,12
3020,CLM2,2012-05-10,13:14:31.209,1180733,00003NZV,FLIP,S,97.14,52,52,10,May,12
3021,CLM2,2012-05-10,13:14:32.912,1181124,00003O01,SPOOF,S,97.13,51,52,10,May,12
3022,CLM2,2012-05-10,13:14:32.919,1181133,00003O02,SPOOF,S,97.13,4,52,10,May,12
3023,CLM2,2012-05-10,13:14:33.385,1181318,00003O05,FLIP,B,97.13,49,52,10,May,12
3024,CLM2,2012-05-10,13:14:34.224,1181541,00003O08,SPOOF,B,97.13,52,52,10,May,12
3025,CLM2,2012-05-10,13:14:34.225,1181542,00003O09,SPOOF,B,97.13,4,52,10,May,12
3026,CLM2,2012-05-10,13:14:34.570,1181585,00003O0D,FLIP,S,97.13,48,52,10,May,12
3027,CLM2,2012-05-10,13:14:36.815,1181881,00003O0L,SPOOF,S,97.13,48,52,10,May,12
3028,CLM2,2012-05-10,13:14:36.823,1181892,00003O0M,SPOOF,S,97.13,4,52,10,May,12
3029,CLM2,2012-05-10,13:14:37.107,1181964,00003O0N,SPOOF,S,97.12,4,52,10,May,12
3030,CLM2,2012-05-10,13:14:37.239,1181970,00003O0O,SPOOF,S,97.12,4,52,10,May,12
3031,CLM2,2012-05-10,13:14:37.580,1182032,00003O0Y,FLIP,B,97.13,48,52,10,May,12
3032,CLM2,2012-05-10,13:14:39.905,1182660,00003O1L,SPOOF,B,97.15,52,52,10,May,12
3033,CLM2,2012-05-10,13:14:39.907,1182662,00003O1M,SPOOF,B,97.15,4,52,10,May,12
3034,CLM2,2012-05-10,13:14:40.458,1183130,00003O1W,FLIP,S,97.15,51,52,10,May,12
3035,CLM2,2012-05-10,13:14:50.368,1185559,00003O4P,SPOOF,S,97.16,50,52,10,May,12
3036,CLM2,2012-05-10,13:14:50.371,1185560,00003O4Q,SPOOF,S,97.16,4,52,10,May,12
3037,CLM2,2012-05-10,13:14:50.673,1185613,00003O4R,SPOOF,S,97.15,4,52,10,May,12
3038,CLM2,2012-05-10,13:14:50.679,1185615,00003O4S,SPOOF,S,97.15,51,52,10,May,12
3039,CLM2,2012-05-10,13:14:50.827,1185667,00003O4T,SPOOF,S,97.15,4,52,10,May,12
3040,CLM2,2012-05-10,13:14:50.926,1185682,00003O4U,SPOOF,S,97.15,4,52,10,May,12
3041,CLM2,2012-05-10,13:14:51.211,1185694,00003O51,FLIP,B,97.16,52,52,10,May,12
3042,CLM2,2012-05-10,13:14:58.337,1187422,00003O7S,SPOOF,B,97.16,4,53,10,May,12
3043,CLM2,2012-05-10,13:14:58.351,1187426,00003O7T,SPOOF,B,97.16,51,53,10,May,12
3044,CLM2,2012-05-10,13:14:58.566,1187561,00003O7X,SPOOF,B,97.16,48,53,10,May,12
3045,CLM2,2012-05-10,13:14:58.566,1187562,00003O7Y,SPOOF,B,97.16,4,53,10,May,12
3046,CLM2,2012-05-10,13:14:58.688,1187587,00003O7Z,SPOOF,B,97.16,51,53,10,May,12
3047,CLM2,2012-05-10,13:14:58.690,1187588,00003O80,SPOOF,B,97.16,4,53,10,May,12
3048,CLM2,2012-05-10,13:14:58.816,1187606,00003O81,SPOOF,B,97.16,4,53,10,May,12
3049,CLM2,2012-05-10,13:14:59.187,1187629,00003O8E,FLIP,S,97.15,49,53,10,May,12
3050,CLM2,2012-05-10,13:15:26.563,1193869,00003OBM,SPOOF,B,97.21,49,53,10,May,12
3051,CLM2,2012-05-10,13:15:26.564,1193870,00003OBN,SPOOF,B,97.21,4,53,10,May,12
3052,CLM2,2012-05-10,13:15:26.922,1193949,00003OBQ,FLIP,S,97.21,48,53,10,May,12
3053,CLM2,2012-05-10,13:15:30.177,1195293,00003OFF,SPOOF,S,97.18,49,53,10,May,12
3054,CLM2,2012-05-10,13:15:30.186,1195306,00003OFG,SPOOF,S,97.18,4,53,10,May,12
3055,CLM2,2012-05-10,13:15:30.304,1195397,00003OFQ,SPOOF,S,97.18,4,53,10,May,12
3056,CLM2,2012-05-10,13:15:30.420,1195420,00003OFR,SPOOF,S,97.18,4,53,10,May,12
3057,CLM2,2012-05-10,13:15:30.738,1195504,00003OFW,FLIP,B,97.18,52,53,10,May,12
3058,CLM2,2012-05-10,13:16:00.658,1202057,00003ON2,SPOOF,B,97.25,52,53,10,May,12
3059,CLM2,2012-05-10,13:16:00.665,1202064,00003ON3,SPOOF,B,97.25,4,53,10,May,12
3060,CLM2,2012-05-10,13:16:00.818,1202109,00003ON4,SPOOF,B,97.25,48,53,10,May,12
3061,CLM2,2012-05-10,13:16:00.819,1202110,00003ON5,SPOOF,B,97.25,4,53,10,May,12
3062,CLM2,2012-05-10,13:16:01.236,1202303,00003ONK,FLIP,S,97.25,52,53,10,May,12
3063,CLM2,2012-05-10,13:16:14.639,1206969,00003OQT,SPOOF,B,97.18,49,53,10,May,12
3064,CLM2,2012-05-10,13:16:14.641,1206970,00003OQU,SPOOF,B,97.18,4,53,10,May,12
3065,CLM2,2012-05-10,13:16:15.052,1207130,00003OQX,FLIP,S,97.18,52,53,10,May,12
3066,CLM2,2012-05-10,13:16:35.258,1212605,00003OTV,SPOOF,S,97.17,4,53,10,May,12
3067,CLM2,2012-05-10,13:16:35.330,1212628,00003OTW,SPOOF,S,97.17,52,53,10,May,12
3068,CLM2,2012-05-10,13:16:35.435,1212658,00003OTX,SPOOF,S,97.17,51,53,10,May,12
3069,CLM2,2012-05-10,13:16:35.450,1212661,00003OTY,SPOOF,S,97.17,4,53,10,May,12
3070,CLM2,2012-05-10,13:16:35.546,1212668,00003OTZ,SPOOF,S,97.16,49,53,10,May,12
3071,CLM2,2012-05-10,13:16:35.554,1212674,00003OU0,SPOOF,S,97.16,4,53,10,May,12
3072,CLM2,2012-05-10,13:16:36.158,1212953,00003OUE,FLIP,B,97.17,48,53,10,May,12
3073,CLM2,2012-05-10,13:16:49.411,1215195,00003OV1,SPOOF,B,97.17,50,53,10,May,12
3074,CLM2,2012-05-10,13:16:49.418,1215203,00003OV2,SPOOF,B,97.17,4,53,10,May,12
3075,CLM2,2012-05-10,13:16:49.564,1215326,00003OV3,SPOOF,B,97.17,49,53,10,May,12
3076,CLM2,2012-05-10,13:16:49.570,1215341,00003OV4,SPOOF,B,97.17,4,53,10,May,12
3077,CLM2,2012-05-10,13:16:49.925,1215395,00003OV9,FLIP,S,97.17,52,53,10,May,12
3078,CLM2,2012-05-10,13:16:51.949,1215942,00003OW9,SPOOF,B,97.16,51,53,10,May,12
3079,CLM2,2012-05-10,13:16:51.949,1215943,00003OWC,SPOOF,B,97.16,4,53,10,May,12
3080,CLM2,2012-05-10,13:16:52.396,1215984,00003OWI,FLIP,S,97.16,48,53,10,May,12
3081,CLM2,2012-05-10,13:16:58.267,1216915,00003OXC,SPOOF,B,97.17,52,53,10,May,12
3082,CLM2,2012-05-10,13:16:58.270,1216916,00003OXD,SPOOF,B,97.17,4,53,10,May,12
3083,CLM2,2012-05-10,13:16:58.749,1217080,00003OXJ,FLIP,S,97.17,52,53,10,May,12
3084,CLM2,2012-05-10,13:17:08.676,1219374,00003OZH,SPOOF,S,97.16,4,53,10,May,12
3085,CLM2,2012-05-10,13:17:08.683,1219376,00003OZI,SPOOF,S,97.16,51,53,10,May,12
3086,CLM2,2012-05-10,13:17:08.828,1219410,00003OZJ,SPOOF,S,97.16,48,53,10,May,12
3087,CLM2,2012-05-10,13:17:08.834,1219423,00003OZK,SPOOF,S,97.16,4,53,10,May,12
3088,CLM2,2012-05-10,13:17:09.189,1219568,00003OZQ,FLIP,B,97.16,51,53,10,May,12
3089,CLM2,2012-05-10,13:17:24.493,1222500,00003P1C,SPOOF,S,97.17,48,53,10,May,12
3090,CLM2,2012-05-10,13:17:24.547,1222516,00003P1D,SPOOF,S,97.17,4,53,10,May,12
3091,CLM2,2012-05-10,13:17:24.691,1222590,00003P1G,SPOOF,S,97.17,4,53,10,May,12
3092,CLM2,2012-05-10,13:17:24.998,1222654,00003P1L,FLIP,B,97.17,49,53,10,May,12
3093,CLM2,2012-05-10,13:17:26.764,1222977,00003P1S,SPOOF,S,97.19,49,53,10,May,12
3094,CLM2,2012-05-10,13:17:26.785,1222987,00003P1T,SPOOF,S,97.19,4,53,10,May,12
3095,CLM2,2012-05-10,13:17:27.124,1223105,00003P1U,SPOOF,S,97.18,4,53,10,May,12
3096,CLM2,2012-05-10,13:17:27.131,1223107,00003P1V,SPOOF,S,97.18,51,53,10,May,12
3097,CLM2,2012-05-10,13:17:27.268,1223134,00003P1W,SPOOF,S,97.18,50,53,10,May,12
3098,CLM2,2012-05-10,13:17:27.276,1223152,00003P1X,SPOOF,S,97.18,4,53,10,May,12
3099,CLM2,2012-05-10,13:17:27.599,1223189,00003P24,FLIP,B,97.19,51,53,10,May,12
3100,CLM2,2012-05-10,13:17:29.836,1223686,00003P2S,SPOOF,S,97.20,50,53,10,May,12
3101,CLM2,2012-05-10,13:17:29.840,1223696,00003P2T,SPOOF,S,97.20,4,53,10,May,12
3102,CLM2,2012-05-10,13:17:30.296,1223812,00003P2W,FLIP,B,97.20,50,54,10,May,12
3103,CLM2,2012-05-10,13:17:57.965,1230017,00003P8W,SPOOF,B,97.19,50,54,10,May,12
3104,CLM2,2012-05-10,13:17:57.973,1230027,00003P8X,SPOOF,B,97.19,4,54,10,May,12
3105,CLM2,2012-05-10,13:17:58.133,1230150,00003P8Y,SPOOF,B,97.19,4,54,10,May,12
3106,CLM2,2012-05-10,13:17:58.141,1230152,00003P8Z,SPOOF,B,97.19,49,54,10,May,12
3107,CLM2,2012-05-10,13:17:58.211,1230167,00003P90,SPOOF,B,97.19,4,54,10,May,12
3108,CLM2,2012-05-10,13:17:58.888,1230236,00003P9B,FLIP,S,97.18,51,54,10,May,12
3109,CLM2,2012-05-10,13:18:00.525,1230808,00003P9P,SPOOF,S,97.18,4,54,10,May,12
3110,CLM2,2012-05-10,13:18:00.711,1230818,00003P9U,SPOOF,S,97.18,50,54,10,May,12
3111,CLM2,2012-05-10,13:18:00.712,1230819,00003P9V,SPOOF,S,97.18,4,54,10,May,12
3112,CLM2,2012-05-10,13:18:01.300,1230965,00003PA0,FLIP,B,97.18,48,54,10,May,12
3113,CLM2,2012-05-10,13:18:10.957,1233432,00003PCW,SPOOF,S,97.18,51,54,10,May,12
3114,CLM2,2012-05-10,13:18:10.964,1233439,00003PCX,SPOOF,S,97.18,4,54,10,May,12
3115,CLM2,2012-05-10,13:18:11.391,1233545,00003PD2,FLIP,B,97.18,48,54,10,May,12
3116,CLM2,2012-05-10,13:18:34.726,1239567,00003PKG,SPOOF,S,97.22,4,54,10,May,12
3117,CLM2,2012-05-10,13:18:34.830,1239896,00003PKH,SPOOF,S,97.22,4,54,10,May,12
3118,CLM2,2012-05-10,13:18:34.965,1239941,00003PKI,SPOOF,S,97.22,4,54,10,May,12
3119,CLM2,2012-05-10,13:18:35.213,1240007,00003PKJ,SPOOF,S,97.22,52,54,10,May,12
3120,CLM2,2012-05-10,13:18:35.640,1240096,00003PKO,FLIP,B,97.22,52,54,10,May,12
3121,CLM2,2012-05-10,13:18:36.638,1240344,00003PKW,SPOOF,S,97.23,48,54,10,May,12
3122,CLM2,2012-05-10,13:18:36.645,1240351,00003PKX,SPOOF,S,97.23,4,54,10,May,12
3123,CLM2,2012-05-10,13:18:37.159,1240544,00003PL8,FLIP,B,97.23,49,54,10,May,12
3124,CLM2,2012-05-10,13:18:45.550,1242014,00003QAB,SPOOF,B,97.24,51,54,10,May,12
3125,CLM2,2012-05-10,13:18:45.551,1242016,00003QAC,SPOOF,B,97.24,4,54,10,May,12
3126,CLM2,2012-05-10,13:18:45.969,1242077,00003QAH,FLIP,S,97.24,52,54,10,May,12
3127,CLM2,2012-05-10,13:18:53.528,1244562,00003QY7,SPOOF,S,97.20,4,54,10,May,12
3128,CLM2,2012-05-10,13:18:53.702,1244609,00003QYY,SPOOF,S,97.20,52,54,10,May,12
3129,CLM2,2012-05-10,13:18:54.160,1244739,00003QZ5,FLIP,B,97.20,52,54,10,May,12
3130,CLM2,2012-05-10,13:19:38.000,1252849,00003RDO,SPOOF,B,97.21,49,54,10,May,12
3131,CLM2,2012-05-10,13:19:38.001,1252850,00003RDP,SPOOF,B,97.21,4,54,10,May,12
3132,CLM2,2012-05-10,13:19:38.353,1253047,00003RDY,FLIP,S,97.21,49,54,10,May,12
3133,CLM2,2012-05-10,13:19:53.864,1256584,00003RI0,SPOOF,B,97.20,48,54,10,May,12
3134,CLM2,2012-05-10,13:19:53.870,1256590,00003RI1,SPOOF,B,97.20,4,54,10,May,12
3135,CLM2,2012-05-10,13:19:53.992,1256899,00003RI2,SPOOF,B,97.20,48,54,10,May,12
3136,CLM2,2012-05-10,13:19:53.999,1256916,00003RI3,SPOOF,B,97.20,4,54,10,May,12
3137,CLM2,2012-05-10,13:19:54.353,1257217,00003RI9,FLIP,S,97.20,51,54,10,May,12
3138,CLM2,2012-05-10,13:19:57.784,1258353,00003RJC,SPOOF,B,97.20,48,54,10,May,12
3139,CLM2,2012-05-10,13:19:57.806,1258388,00003RJD,SPOOF,B,97.20,4,54,10,May,12
3140,CLM2,2012-05-10,13:19:57.904,1258395,00003RJE,SPOOF,B,97.20,52,54,10,May,12
3141,CLM2,2012-05-10,13:19:57.912,1258418,00003RJF,SPOOF,B,97.20,4,54,10,May,12
3142,CLM2,2012-05-10,13:19:58.234,1258462,00003RJK,FLIP,S,97.20,51,54,10,May,12
3143,CLM2,2012-05-10,13:20:04.209,1259612,00003RLY,SPOOF,B,97.19,48,54,10,May,12
3144,CLM2,2012-05-10,13:20:04.211,1259613,00003RLZ,SPOOF,B,97.19,4,54,10,May,12
3145,CLM2,2012-05-10,13:20:04.328,1259645,00003RM0,SPOOF,B,97.19,50,54,10,May,12
3146,CLM2,2012-05-10,13:20:04.335,1259650,00003RM1,SPOOF,B,97.19,4,54,10,May,12
3147,CLM2,2012-05-10,13:20:04.730,1259689,00003RMD,FLIP,S,97.18,49,54,10,May,12
3148,CLM2,2012-05-10,13:20:05.728,1260093,00003RMO,SPOOF,B,97.18,50,54,10,May,12
3149,CLM2,2012-05-10,13:20:05.736,1260107,00003RMP,SPOOF,B,97.18,4,54,10,May,12
3150,CLM2,2012-05-10,13:20:05.856,1260153,00003RMR,SPOOF,B,97.18,50,54,10,May,12
3151,CLM2,2012-05-10,13:20:05.879,1260184,00003RMS,SPOOF,B,97.18,4,54,10,May,12
3152,CLM2,2012-05-10,13:20:06.242,1260231,00003RMX,FLIP,S,97.18,49,54,10,May,12
3153,CLM2,2012-05-10,13:20:19.064,1264467,00003RRI,SPOOF,S,97.17,4,54,10,May,12
3154,CLM2,2012-05-10,13:20:19.658,1264757,00003RRQ,SPOOF,S,97.17,4,54,10,May,12
3155,CLM2,2012-05-10,13:20:20.017,1264955,00003RS0,FLIP,B,97.17,48,54,10,May,12
3156,CLM2,2012-05-10,13:20:40.665,1273556,00003RZ7,SPOOF,B,97.12,52,54,10,May,12
3157,CLM2,2012-05-10,13:20:40.673,1273561,00003RZ8,SPOOF,B,97.12,4,54,10,May,12
3158,CLM2,2012-05-10,13:20:41.130,1273679,00003RZD,FLIP,S,97.12,51,54,10,May,12
3159,CLM2,2012-05-10,13:20:45.089,1276278,00003S0R,SPOOF,B,97.12,48,54,10,May,12
3160,CLM2,2012-05-10,13:20:45.092,1276279,00003S0S,SPOOF,B,97.12,4,54,10,May,12
3161,CLM2,2012-05-10,13:20:45.458,1276405,00003S0V,FLIP,S,97.12,48,54,10,May,12
3162,CLM2,2012-05-10,13:20:47.434,1276726,00003S13,SPOOF,B,97.11,4,55,10,May,12
3163,CLM2,2012-05-10,13:20:47.777,1276740,00003S14,SPOOF,B,97.11,52,55,10,May,12
3164,CLM2,2012-05-10,13:20:47.780,1276741,00003S15,SPOOF,B,97.11,4,55,10,May,12
3165,CLM2,2012-05-10,13:20:48.178,1276828,00003S1B,FLIP,S,97.11,52,55,10,May,12
3166,CLM2,2012-05-10,13:20:50.809,1277402,00003S1R,SPOOF,S,97.10,4,55,10,May,12
3167,CLM2,2012-05-10,13:20:51.065,1277473,00003S1S,SPOOF,S,97.10,48,55,10,May,12
3168,CLM2,2012-05-10,13:20:51.539,1277618,00003S1Y,FLIP,B,97.10,52,55,10,May,12
3169,CLM2,2012-05-10,13:21:04.018,1281367,00003S6P,SPOOF,S,97.11,50,55,10,May,12
3170,CLM2,2012-05-10,13:21:04.332,1281448,00003S6Q,SPOOF,S,97.11,4,55,10,May,12
3171,CLM2,2012-05-10,13:21:04.756,1281479,00003S6W,FLIP,B,97.12,52,55,10,May,12
3172,CLM2,2012-05-10,13:21:12.643,1283346,00003S89,SPOOF,S,97.15,49,55,10,May,12
3173,CLM2,2012-05-10,13:21:12.649,1283352,00003S8A,SPOOF,S,97.15,4,55,10,May,12
3174,CLM2,2012-05-10,13:21:13.139,1283448,00003S8K,FLIP,B,97.15,49,55,10,May,12
3175,CLM2,2012-05-10,13:21:21.730,1285995,00003SBF,SPOOF,B,97.15,4,55,10,May,12
3176,CLM2,2012-05-10,13:21:22.068,1286038,00003SBK,SPOOF,B,97.16,4,55,10,May,12
3177,CLM2,2012-05-10,13:21:22.081,1286039,00003SBL,SPOOF,B,97.16,51,55,10,May,12
3178,CLM2,2012-05-10,13:21:22.268,1286057,00003SBM,SPOOF,B,97.16,48,55,10,May,12
3179,CLM2,2012-05-10,13:21:22.289,1286083,00003SBN,SPOOF,B,97.16,4,55,10,May,12
3180,CLM2,2012-05-10,13:21:22.653,1286152,00003SBY,FLIP,S,97.15,52,55,10,May,12
3181,CLM2,2012-05-10,13:21:28.627,1287855,00003SDY,SPOOF,B,97.15,4,55,10,May,12
3182,CLM2,2012-05-10,13:21:29.194,1288340,00003SDZ,SPOOF,B,97.15,51,55,10,May,12
3183,CLM2,2012-05-10,13:21:29.201,1288344,00003SE0,SPOOF,B,97.15,4,55,10,May,12
3184,CLM2,2012-05-10,13:21:29.588,1288498,00003SE5,FLIP,S,97.15,48,55,10,May,12
3185,CLM2,2012-05-10,13:21:32.930,1290091,00003SH8,SPOOF,B,97.14,4,55,10,May,12
3186,CLM2,2012-05-10,13:21:33.227,1290128,00003SHE,SPOOF,B,97.14,50,55,10,May,12
3187,CLM2,2012-05-10,13:21:33.228,1290129,00003SHF,SPOOF,B,97.14,4,55,10,May,12
3188,CLM2,2012-05-10,13:21:33.627,1290148,00003SHJ,FLIP,S,97.14,50,55,10,May,12
3189,CLM2,2012-05-10,13:21:37.091,1291154,00003SIM,SPOOF,B,97.13,51,55,10,May,12
3190,CLM2,2012-05-10,13:21:37.098,1291164,00003SIN,SPOOF,B,97.13,4,55,10,May,12
3191,CLM2,2012-05-10,13:21:37.210,1291190,00003SIO,SPOOF,B,97.13,52,55,10,May,12
3192,CLM2,2012-05-10,13:21:37.218,1291203,00003SIP,SPOOF,B,97.13,4,55,10,May,12
3193,CLM2,2012-05-10,13:21:37.330,1291213,00003SIQ,SPOOF,B,97.13,4,55,10,May,12
3194,CLM2,2012-05-10,13:21:37.337,1291215,00003SIR,SPOOF,B,97.13,48,55,10,May,12
3195,CLM2,2012-05-10,13:21:37.418,1291221,00003SIS,SPOOF,B,97.13,4,55,10,May,12
3196,CLM2,2012-05-10,13:21:37.425,1291223,00003SIT,SPOOF,B,97.13,48,55,10,May,12
3197,CLM2,2012-05-10,13:21:37.725,1291256,00003SJ3,FLIP,S,97.12,48,55,10,May,12
3198,CLM2,2012-05-10,13:21:41.203,1292105,00003SK0,SPOOF,B,97.11,51,55,10,May,12
3199,CLM2,2012-05-10,13:21:41.204,1292106,00003SK1,SPOOF,B,97.11,4,55,10,May,12
3200,CLM2,2012-05-10,13:21:41.338,1292310,00003SK5,SPOOF,B,97.11,48,55,10,May,12
3201,CLM2,2012-05-10,13:21:41.339,1292313,00003SK6,SPOOF,B,97.11,4,55,10,May,12
3202,CLM2,2012-05-10,13:21:41.450,1292339,00003SK7,SPOOF,B,97.11,4,55,10,May,12
3203,CLM2,2012-05-10,13:21:41.942,1292444,00003SKM,FLIP,S,97.10,48,55,10,May,12
3204,CLM2,2012-05-10,13:21:44.338,1293115,00003SKZ,SPOOF,B,97.09,51,55,10,May,12
3205,CLM2,2012-05-10,13:21:44.345,1293118,00003SL0,SPOOF,B,97.09,4,55,10,May,12
3206,CLM2,2012-05-10,13:21:44.852,1293322,00003SL7,FLIP,S,97.09,48,55,10,May,12
3207,CLM2,2012-05-10,13:21:51.523,1295524,00003SNG,SPOOF,S,97.10,49,55,10,May,12
3208,CLM2,2012-05-10,13:21:51.530,1295538,00003SNH,SPOOF,S,97.10,4,55,10,May,12
3209,CLM2,2012-05-10,13:21:51.683,1295551,00003SNI,SPOOF,S,97.10,52,55,10,May,12
3210,CLM2,2012-05-10,13:21:51.691,1295572,00003SNK,SPOOF,S,97.10,4,55,10,May,12
3211,CLM2,2012-05-10,13:21:52.125,1295624,00003SOB,FLIP,B,97.11,50,55,10,May,12
3212,CLM2,2012-05-10,13:22:07.987,1300106,00003STS,SPOOF,B,97.15,51,55,10,May,12
3213,CLM2,2012-05-10,13:22:07.994,1300114,00003STT,SPOOF,B,97.15,4,55,10,May,12
3214,CLM2,2012-05-10,13:22:08.091,1300123,00003STU,SPOOF,B,97.15,4,55,10,May,12
3215,CLM2,2012-05-10,13:22:08.187,1300180,00003STV,SPOOF,B,97.15,50,55,10,May,12
3216,CLM2,2012-05-10,13:22:08.191,1300181,00003STW,SPOOF,B,97.15,4,55,10,May,12
3217,CLM2,2012-05-10,13:22:08.622,1300243,00003SU4,FLIP,S,97.14,50,55,10,May,12
3218,CLM2,2012-05-10,13:22:20.660,1302890,00003SWA,SPOOF,S,97.11,4,55,10,May,12
3219,CLM2,2012-05-10,13:22:20.764,1302891,00003SWB,SPOOF,S,97.11,4,55,10,May,12
3220,CLM2,2012-05-10,13:22:20.867,1302907,00003SWC,SPOOF,S,97.11,51,55,10,May,12
3221,CLM2,2012-05-10,13:22:20.874,1302915,00003SWD,SPOOF,S,97.11,4,55,10,May,12
3222,CLM2,2012-05-10,13:22:20.988,1302918,00003SWE,SPOOF,S,97.11,4,56,10,May,12
3223,CLM2,2012-05-10,13:22:21.107,1302921,00003SWF,SPOOF,S,97.11,4,56,10,May,12
3224,CLM2,2012-05-10,13:22:21.559,1303005,00003SWQ,FLIP,B,97.13,49,56,10,May,12
3225,CLM2,2012-05-10,13:22:25.257,1304560,00003T0E,SPOOF,B,97.12,4,56,10,May,12
3226,CLM2,2012-05-10,13:22:25.548,1304596,00003T0I,SPOOF,B,97.13,48,56,10,May,12
3227,CLM2,2012-05-10,13:22:25.683,1304660,00003T0N,SPOOF,B,97.13,48,56,10,May,12
3228,CLM2,2012-05-10,13:22:25.686,1304661,00003T0O,SPOOF,B,97.13,4,56,10,May,12
3229,CLM2,2012-05-10,13:22:25.788,1304720,00003T0P,SPOOF,B,97.13,52,56,10,May,12
3230,CLM2,2012-05-10,13:22:25.792,1304725,00003T0Q,SPOOF,B,97.13,4,56,10,May,12
3231,CLM2,2012-05-10,13:22:26.124,1304820,00003T0Z,FLIP,S,97.12,50,56,10,May,12
3232,CLM2,2012-05-10,13:22:36.797,1307001,00003T6E,SPOOF,B,97.10,52,56,10,May,12
3233,CLM2,2012-05-10,13:22:36.804,1307008,00003T6F,SPOOF,B,97.10,4,56,10,May,12
3234,CLM2,2012-05-10,13:22:37.141,1307070,00003T6J,FLIP,S,97.10,48,56,10,May,12
3235,CLM2,2012-05-10,13:23:14.181,1315774,00003TD2,SPOOF,B,97.10,49,56,10,May,12
3236,CLM2,2012-05-10,13:23:14.185,1315783,00003TD3,SPOOF,B,97.10,4,56,10,May,12
3237,CLM2,2012-05-10,13:23:14.437,1315841,00003TD5,SPOOF,B,97.11,4,56,10,May,12
3238,CLM2,2012-05-10,13:23:14.444,1315842,00003TD6,SPOOF,B,97.11,52,56,10,May,12
3239,CLM2,2012-05-10,13:23:14.573,1315865,00003TD7,SPOOF,B,97.11,52,56,10,May,12
3240,CLM2,2012-05-10,13:23:14.580,1315874,00003TD8,SPOOF,B,97.11,4,56,10,May,12
3241,CLM2,2012-05-10,13:23:14.983,1316039,00003TDG,FLIP,S,97.10,48,56,10,May,12
3242,CLM2,2012-05-10,13:23:18.805,1316824,00003TDX,SPOOF,B,97.09,4,56,10,May,12
3243,CLM2,2012-05-10,13:23:18.933,1316836,00003TDY,SPOOF,B,97.09,4,56,10,May,12
3244,CLM2,2012-05-10,13:23:18.940,1316839,00003TDZ,SPOOF,B,97.09,50,56,10,May,12
3245,CLM2,2012-05-10,13:23:19.085,1316923,00003TE0,SPOOF,B,97.09,4,56,10,May,12
3246,CLM2,2012-05-10,13:23:19.671,1316994,00003TE7,FLIP,S,97.08,52,56,10,May,12
3247,CLM2,2012-05-11,09:16:59.292,3725308,00000NHJ,SPOOF,S,96.31,4,56,11,May,12
