label_window_id,source_type,provider,instrument,market_context,timeframe,root,start_date,end_date,date_granularity,source_id,source_native_scope,crosswalk_layer,crosswalk_decision,scope_tier,confidence_gate_ref,status,notes
source-window-crosswalk-v1-0001-bull-2002-10-09-2007-10-09,source_window_crosswalk,yfinance,^GSPC,sp500_index,1m,Bull,2002-10-09,2007-10-09,day,yardeni_sp500_bull_bear_tables_2024,S&P 500,same_underlying_spx_to_gspc_time_projection,approved_low_risk_market_family_projection,same_underlying_calendar_window,not_calibrated_source_label_slot_only,materialized_source_window_label,same_underlying; calendar-date window membership projected to target bars; no trade usability claimed.
sideways-HYG-1d-2016-12-14-2017-01-24,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2016-12-14,2017-01-24,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=27; train=27; calibration=0; test=0
sideways-HYG-1d-2017-03-07-2017-03-14,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-03-07,2017-03-14,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-HYG-1d-2017-03-20-2017-04-25,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-03-20,2017-04-25,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=26; train=26; calibration=0; test=0
sideways-HYG-1d-2017-04-28-2017-05-31,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-04-28,2017-05-31,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=23; train=23; calibration=0; test=0
sideways-HYG-1d-2017-06-22-2017-06-22,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-06-22,2017-06-22,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2017-06-26-2017-06-27,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-06-26,2017-06-27,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2017-06-29-2017-06-29,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-06-29,2017-06-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2017-07-03-2017-07-11,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-07-03,2017-07-11,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-HYG-1d-2017-07-20-2017-07-20,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-07-20,2017-07-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2017-07-28-2017-07-28,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-07-28,2017-07-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2017-08-04-2017-09-14,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-08-04,2017-09-14,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=29; train=29; calibration=0; test=0
sideways-HYG-1d-2017-09-18-2017-09-28,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-09-18,2017-09-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=9; train=9; calibration=0; test=0
sideways-HYG-1d-2017-10-05-2017-11-02,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-10-05,2017-11-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=21; train=21; calibration=0; test=0
sideways-HYG-1d-2017-11-06-2018-06-15,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2017-11-06,2018-06-15,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=153; train=153; calibration=0; test=0
sideways-HYG-1d-2018-06-20-2018-08-08,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-06-20,2018-08-08,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=35; train=35; calibration=0; test=0
sideways-HYG-1d-2018-08-10-2018-08-13,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-08-10,2018-08-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2018-08-15-2018-08-20,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-08-15,2018-08-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=4; train=4; calibration=0; test=0
sideways-HYG-1d-2018-08-29-2018-09-20,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-08-29,2018-09-20,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=16; train=16; calibration=0; test=0
sideways-HYG-1d-2018-10-03-2018-11-15,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-10-03,2018-11-15,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=32; train=32; calibration=0; test=0
sideways-HYG-1d-2018-11-28-2018-12-06,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-11-28,2018-12-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=6; train=6; calibration=0; test=0
sideways-HYG-1d-2018-12-13-2018-12-13,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2018-12-13,2018-12-13,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2019-01-04-2019-01-29,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-01-04,2019-01-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=17; train=17; calibration=0; test=0
sideways-HYG-1d-2019-05-13-2019-06-17,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-05-13,2019-06-17,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=25; train=25; calibration=0; test=0
sideways-HYG-1d-2019-06-25-2019-06-26,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-06-25,2019-06-26,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2019-07-01-2019-07-02,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-07-01,2019-07-02,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2019-07-08-2019-08-06,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-07-08,2019-08-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=22; train=22; calibration=0; test=0
sideways-HYG-1d-2019-08-09-2019-08-19,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-08-09,2019-08-19,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=7; train=7; calibration=0; test=0
sideways-HYG-1d-2019-09-03-2019-09-04,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-09-03,2019-09-04,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2019-09-12-2019-10-28,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-09-12,2019-10-28,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=33; train=33; calibration=0; test=0
sideways-HYG-1d-2019-10-31-2019-11-01,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-10-31,2019-11-01,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2019-11-06-2019-11-06,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-11-06,2019-11-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2019-11-12-2019-12-17,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2019-11-12,2019-12-17,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=25; train=25; calibration=0; test=0
sideways-HYG-1d-2020-01-23-2020-01-27,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2020-01-23,2020-01-27,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-HYG-1d-2020-01-30-2020-02-03,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2020-01-30,2020-02-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=3; train=3; calibration=0; test=0
sideways-HYG-1d-2020-02-24-2020-03-06,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2020-02-24,2020-03-06,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=10; train=10; calibration=0; test=0
sideways-HYG-1d-2020-08-31-2020-09-01,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2020-08-31,2020-09-01,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=2; train=2; calibration=0; test=0
sideways-HYG-1d-2020-09-29-2020-09-29,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2020-09-29,2020-09-29,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=1; train=1; calibration=0; test=0
sideways-HYG-1d-2020-10-14-2020-11-03,sideways_scoped_dated_window,yfinance_cache,HYG,equity_etf,1d,Sideways,2020-10-14,2020-11-03,bar_window,sideways_sourcebacked_abs_return_range_v1,Yahoo cached crypto/equity_etf 1d/1w accepted Sideways gate,sideways_dated_window_materialization_v1,scoped_dated_window_materialized_from_accepted_gate,scoped_existing_yahoo_gate_1d_1w,calibration_lcb=0.988647;test_lcb=0.995568,materialized_scoped_dated_window,row_count=15; train=15; calibration=0; test=0
