pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,source_timerange_label,source_timerange,trade_seq,is_win,parent_regime_root,parent_regime_confidence_floor,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,branch_path_source,recipe_id,trade_or_bar_horizon,allowed_action,suppression_rule
AVAX/USDT,5371.6885,5371.6885,159.35,2024-04-29T03:00:00+00:00,2024-04-29T15:00:00+00:00,33.71,34.8,0.001,0.001,720,0.03027201217649156,162.7744315,exit_signal,0.34,-0.99,0.34,-0.99,32.84,35.13,False,,1.0,False,1714359600000,1714402800000,"[{'amount': 159.35, 'safe_price': 33.71, 'ft_order_side': 'buy', 'order_filled_timestamp': 1714359600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 5377.0601885}, {'amount': 159.35, 'safe_price': 34.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1714402800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 5550.925379999999}]",0.0,0,full_5y,20210101-20251231,128,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,4677.88658,4677.88658,34.318,2024-04-29T03:00:00+00:00,2024-04-30T01:00:00+00:00,136.31,139.16,0.001,0.001,1320,0.01886844723026955,88.35272054,exit_signal,1.37,-0.99,1.37,-0.99,133.38,139.77,False,,1.0,False,1714359600000,1714438800000,"[{'amount': 34.318, 'safe_price': 136.31, 'ft_order_side': 'buy', 'order_filled_timestamp': 1714359600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4682.564466579999}, {'amount': 34.318, 'safe_price': 139.16, 'ft_order_side': 'sell', 'order_filled_timestamp': 1714438800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 4780.468572879999}]",0.0,1,full_5y,20210101-20251231,129,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,5140.83552,5140.83552,39.279,2024-04-30T09:00:00+00:00,2024-05-01T19:00:00+00:00,130.88,133.96,0.001,0.001,2040,0.021487986341287076,110.57666964,exit_signal,1.31,-0.99,1.31,-0.99,118.47,135.97,False,,1.0,False,1714467600000,1714590000000,"[{'amount': 39.279, 'safe_price': 130.88, 'ft_order_side': 'buy', 'order_filled_timestamp': 1714467600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 5145.97635552}, {'amount': 39.279, 'safe_price': 133.96, 'ft_order_side': 'sell', 'order_filled_timestamp': 1714590000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 5267.076654840001}]",0.0,2,full_5y,20210101-20251231,130,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,5625.8345,5625.8345,171.05,2024-04-30T13:00:00+00:00,2024-05-01T19:00:00+00:00,32.89,33.65,0.001,0.001,1800,0.02106315697072766,118.616333,exit_signal,0.33,-0.99,0.33,-0.99,30.26,34.0,False,,1.0,False,1714482000000,1714590000000,"[{'amount': 171.05, 'safe_price': 32.89, 'ft_order_side': 'buy', 'order_filled_timestamp': 1714482000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 5631.4603345000005}, {'amount': 171.05, 'safe_price': 33.65, 'ft_order_side': 'sell', 'order_filled_timestamp': 1714590000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 5761.5883324999995}]",0.0,2,full_5y,20210101-20251231,131,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3241.313,3241.313,22.975,2024-05-08T21:00:00+00:00,2024-05-09T18:00:00+00:00,141.08,146.61,0.001,0.001,1260,0.037121299454727294,120.44207225,exit_signal,1.42,-0.99,1.42,-0.99,140.0,148.89,False,,1.0,False,1715202000000,1715277600000,"[{'amount': 22.975, 'safe_price': 141.08, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715202000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3244.554313}, {'amount': 22.975, 'safe_price': 146.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715277600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3371.7331147500004}]",0.0,3,full_5y,20210101-20251231,132,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,4563.161,4563.161,131.05,2024-05-08T05:00:00+00:00,2024-05-09T20:00:00+00:00,34.82,34.68,0.001,0.001,2340,-0.006010646447177177,-27.454975,exit_signal,0.35,-0.99,0.35,-0.99,33.62,35.1,False,,1.0,False,1715144400000,1715284800000,"[{'amount': 131.05, 'safe_price': 34.82, 'ft_order_side': 'buy', 'order_filled_timestamp': 1715144400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4567.724160999999}, {'amount': 131.05, 'safe_price': 34.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1715284800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 4549.358814}]",0.0,3,full_5y,20210101-20251231,133,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
AVAX/USDT,2979.6612,2979.6612,89.56,2024-06-07T19:00:00+00:00,2024-06-09T19:00:00+00:00,33.27,32.91,0.001,0.001,2880,-0.0127969415615944,-38.1686808,exit_signal,0.34,-0.99,0.34,-0.99,31.92,33.75,False,,1.0,False,1717786800000,1717959600000,"[{'amount': 89.56, 'safe_price': 33.27, 'ft_order_side': 'buy', 'order_filled_timestamp': 1717786800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 2982.6408612}, {'amount': 89.56, 'safe_price': 32.91, 'ft_order_side': 'sell', 'order_filled_timestamp': 1717959600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 2950.3670195999994}]",0.0,6,full_5y,20210101-20251231,134,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3178.23384,3178.23384,21.524,2024-06-11T16:00:00+00:00,2024-06-12T13:00:00+00:00,147.66,158.86,0.001,0.001,1260,0.07370037520382908,234.47126352,exit_signal,1.48,-0.99,1.48,-0.99,145.2,161.84,False,,1.0,False,1718121600000,1718197200000,"[{'amount': 21.524, 'safe_price': 147.66, 'ft_order_side': 'buy', 'order_filled_timestamp': 1718121600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3181.4120738399997}, {'amount': 21.524, 'safe_price': 158.86, 'ft_order_side': 'sell', 'order_filled_timestamp': 1718197200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3422.72194264}]",0.0,2,full_5y,20210101-20251231,135,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3291.50357,3291.50357,22.411,2024-06-13T16:00:00+00:00,2024-06-15T23:00:00+00:00,146.87,145.48,0.001,0.001,3300,-0.011443244574585214,-37.70314585,exit_signal,1.47,-0.99,1.47,-0.99,139.67,149.0,False,,1.0,False,1718294400000,1718492400000,"[{'amount': 22.411, 'safe_price': 146.87, 'ft_order_side': 'buy', 'order_filled_timestamp': 1718294400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3294.79507357}, {'amount': 22.411, 'safe_price': 145.48, 'ft_order_side': 'sell', 'order_filled_timestamp': 1718492400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3263.6126322799996}]",0.0,5,full_5y,20210101-20251231,136,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3562.8679,3562.8679,24.863,2024-06-17T11:00:00+00:00,2024-06-17T19:00:00+00:00,143.3,146.39,0.001,0.001,480,0.01952206899869147,69.62410753,exit_signal,1.44,-0.99,1.44,-0.99,139.85,146.82,False,,1.0,False,1718622000000,1718650800000,"[{'amount': 24.863, 'safe_price': 143.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1718622000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3566.4307679}, {'amount': 24.863, 'safe_price': 146.39, 'ft_order_side': 'sell', 'order_filled_timestamp': 1718650800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3643.334264569999}]",0.0,0,full_5y,20210101-20251231,137,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,4415.5856,4415.5856,33.29,2024-06-18T02:00:00+00:00,2024-06-19T04:00:00+00:00,132.64,140.15,0.001,0.001,1560,0.05450829327487952,240.9267209,exit_signal,1.33,-0.99,1.33,-0.99,130.41,141.5,False,,1.0,False,1718676000000,1718769600000,"[{'amount': 33.29, 'safe_price': 132.64, 'ft_order_side': 'buy', 'order_filled_timestamp': 1718676000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4420.001185599999}, {'amount': 33.29, 'safe_price': 140.15, 'ft_order_side': 'sell', 'order_filled_timestamp': 1718769600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 4670.2590935}]",0.0,2,full_5y,20210101-20251231,138,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,4231.7883,4231.7883,31.806,2024-06-20T04:00:00+00:00,2024-06-20T08:00:00+00:00,133.05,137.19,0.001,0.001,240,0.02905594968729129,123.08158656,exit_signal,1.34,-0.99,1.34,-0.99,132.53,138.18,False,,1.0,False,1718856000000,1718870400000,"[{'amount': 31.806, 'safe_price': 133.05, 'ft_order_side': 'buy', 'order_filled_timestamp': 1718856000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4236.0200883}, {'amount': 31.806, 'safe_price': 137.19, 'ft_order_side': 'sell', 'order_filled_timestamp': 1718870400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 4367.82860514}]",0.0,3,full_5y,20210101-20251231,139,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,4501.45344,4501.45344,34.584,2024-06-21T09:00:00+00:00,2024-06-21T23:00:00+00:00,130.16,134.82,0.001,0.001,840,0.0337325550908833,151.99737168,exit_signal,1.31,-0.99,1.31,-0.99,128.76,135.38,False,,1.0,False,1718960400000,1719010800000,"[{'amount': 34.584, 'safe_price': 130.16, 'ft_order_side': 'buy', 'order_filled_timestamp': 1718960400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4505.95489344}, {'amount': 34.584, 'safe_price': 134.82, 'ft_order_side': 'sell', 'order_filled_timestamp': 1719010800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 4667.27749488}]",0.0,4,full_5y,20210101-20251231,140,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3784.88442,3784.88442,28.617,2024-06-23T15:00:00+00:00,2024-06-24T22:00:00+00:00,132.26,131.0,0.001,0.001,1860,-0.011505657505959941,-43.59113142,exit_signal,1.33,-0.99,1.33,-0.99,122.0,132.7,False,,1.0,False,1719154800000,1719266400000,"[{'amount': 28.617, 'safe_price': 132.26, 'ft_order_side': 'buy', 'order_filled_timestamp': 1719154800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3788.6693044199997}, {'amount': 28.617, 'safe_price': 131.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1719266400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3752.5758269999997}]",0.0,0,full_5y,20210101-20251231,141,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3142.6764,3142.6764,5.476,2024-06-24T03:00:00+00:00,2024-06-25T14:00:00+00:00,573.9,573.2,0.001,0.001,2100,-0.00321528967634561,-10.1147196,exit_signal,5.8,-0.99,5.8,-0.99,551.2,579.6,False,,1.0,False,1719198000000,1719324000000,"[{'amount': 5.476, 'safe_price': 573.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1719198000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3145.8190763999996}, {'amount': 5.476, 'safe_price': 573.2, 'ft_order_side': 'sell', 'order_filled_timestamp': 1719324000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3141.9820431999997}]",0.0,1,full_5y,20210101-20251231,142,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3271.6191,3271.6191,5.767,2024-06-28T23:00:00+00:00,2024-06-30T07:00:00+00:00,567.3,573.8,0.001,0.001,1920,0.009436887808119961,30.9047763,exit_signal,5.7,-0.99,5.7,-0.99,566.8,578.8,False,,1.0,False,1719615600000,1719730800000,"[{'amount': 5.767, 'safe_price': 567.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1719615600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3274.8907190999994}, {'amount': 5.767, 'safe_price': 573.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1719730800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3312.4137045999996}]",0.0,6,full_5y,20210101-20251231,143,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3192.05568,3192.05568,22.976,2024-06-30T03:00:00+00:00,2024-06-30T14:00:00+00:00,138.93,142.41,0.001,0.001,660,0.023000536496541678,73.49241216,exit_signal,1.39,-0.99,1.39,-0.99,137.09,142.5,False,,1.0,False,1719716400000,1719756000000,"[{'amount': 22.976, 'safe_price': 138.93, 'ft_order_side': 'buy', 'order_filled_timestamp': 1719716400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3195.2477356799996}, {'amount': 22.976, 'safe_price': 142.41, 'ft_order_side': 'sell', 'order_filled_timestamp': 1719756000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3275.2841721599993}]",0.0,6,full_5y,20210101-20251231,144,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
SOL/USDT,3631.57465,3631.57465,27.071,2024-07-04T02:00:00+00:00,2024-07-05T16:00:00+00:00,134.15,134.94,0.001,0.001,2280,0.003879162209389567,14.10155461,exit_signal,1.35,-0.99,1.35,-0.99,121.0,137.35,False,,1.0,False,1720058400000,1720195200000,"[{'amount': 27.071, 'safe_price': 134.15, 'ft_order_side': 'buy', 'order_filled_timestamp': 1720058400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3635.20622465}, {'amount': 27.071, 'safe_price': 134.94, 'ft_order_side': 'sell', 'order_filled_timestamp': 1720195200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 3656.61370074}]",0.0,4,full_5y,20210101-20251231,145,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,3240.4514,3240.4514,5.686,2024-07-03T04:00:00+00:00,2024-07-06T07:00:00+00:00,569.9,506.3,0.001,0.001,4500,-0.11337355397716865,-367.7488732,exit_signal,5.7,-0.99,5.7,-0.99,454.8,569.9,False,,1.0,False,1719979200000,1720249200000,"[{'amount': 5.686, 'safe_price': 569.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1719979200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 3243.6918513999995}, {'amount': 5.686, 'safe_price': 506.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1720249200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 2881.7006217999997}]",0.0,5,full_5y,20210101-20251231,146,False,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
BNB/USDT,4457.9826,4457.9826,8.941,2024-07-07T14:00:00+00:00,2024-07-08T09:00:00+00:00,498.6,520.8,0.001,0.001,1140,0.04243770669763449,189.3757446,exit_signal,5.0,-0.99,5.0,-0.99,471.0,524.2,False,,1.0,False,1720360800000,1720429200000,"[{'amount': 8.941, 'safe_price': 498.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1720360800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 4462.4405826}, {'amount': 8.941, 'safe_price': 520.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1720429200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_signal', 'cost': 4661.129272799999}]",0.0,0,full_5y,20210101-20251231,147,True,Bull,0.9797225384,absent_not_evaluated_by_direct_source,BullPullback,CapitulationMeanReversionSetup,counter_trend_drawdown_rebound,CrashRebound,Bull -> BullPullback -> CapitulationMeanReversionSetup -> CrashRebound,regime_profit_branch_path/v1,auto_quant_v0.4.1_calendar_regime_proxy_not_board_a_source_label,CrashRebound,1h_entry_exit_trade,trade_allowed_after_root_gate,none
