window_id,root,source_gate_id,provider,instrument,market_context,timeframe,start_date,end_date,row_count,train_rows,calibration_rows,test_rows,rule,gate_calibration_lcb,gate_test_lcb,status
bull-UNH-1d-2014-07-22-2014-07-23,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2014-07-22,2014-07-23,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2014-09-03-2014-09-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2014-09-03,2014-09-09,5,5,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2014-09-24-2014-09-24,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2014-09-24,2014-09-24,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2014-12-09-2014-12-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2014-12-09,2014-12-09,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-03-29-2016-03-30,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-03-29,2016-03-30,2,0,2,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-04-01-2016-04-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-04-01,2016-04-01,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-04-19-2016-04-19,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-04-19,2016-04-19,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-05-27-2016-05-27,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-05-27,2016-05-27,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-06-01-2016-06-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-06-01,2016-06-06,4,0,0,4,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-06-09-2016-06-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-06-09,2016-06-09,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-06-30-2016-07-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-06-30,2016-07-06,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-07-19-2016-07-22,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-07-19,2016-07-22,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2016-08-01-2016-08-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2016-08-01,2016-08-01,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-02-15-2017-02-15,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-02-15,2017-02-15,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-04-20-2017-04-20,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-04-20,2017-04-20,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-04-24-2017-05-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-04-24,2017-05-01,6,6,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-05-08-2017-05-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-05-08,2017-05-08,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-05-22-2017-05-26,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-05-22,2017-05-26,5,5,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-06-19-2017-06-22,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-06-19,2017-06-22,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-07-03-2017-07-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-07-03,2017-07-05,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-07-07-2017-07-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-07-07,2017-07-07,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-07-19-2017-07-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-07-19,2017-07-21,3,0,3,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-07-31-2017-08-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-07-31,2017-08-09,8,0,8,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-08-15-2017-08-15,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-08-15,2017-08-15,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-08-22-2017-08-22,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-08-22,2017-08-22,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-08-24-2017-08-29,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-08-24,2017-08-29,4,0,4,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-08-31-2017-09-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-08-31,2017-09-05,3,0,3,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-09-11-2017-09-11,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-09-11,2017-09-11,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-10-04-2017-10-04,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-10-04,2017-10-04,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-11-21-2017-11-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-11-21,2017-11-21,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-11-24-2017-11-24,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-11-24,2017-11-24,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2017-11-28-2017-11-28,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2017-11-28,2017-11-28,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-01-05-2018-01-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-01-05,2018-01-05,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-01-12-2018-01-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-01-12,2018-01-16,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-06-12-2018-06-12,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-06-12,2018-06-12,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-06-14-2018-06-15,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-06-14,2018-06-15,2,0,0,2,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-07-10-2018-07-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-07-10,2018-07-10,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-07-12-2018-07-13,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-07-12,2018-07-13,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-08-08-2018-08-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-08-08,2018-08-08,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-08-13-2018-08-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-08-13,2018-08-14,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-08-16-2018-08-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-08-16,2018-08-16,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-08-24-2018-09-04,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-08-24,2018-09-04,7,7,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-09-06-2018-09-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-09-06,2018-09-06,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2018-10-09-2018-10-09,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2018-10-09,2018-10-09,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2019-12-16-2019-12-16,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2019-12-16,2019-12-16,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2019-12-18-2019-12-19,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2019-12-18,2019-12-19,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2019-12-23-2019-12-27,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2019-12-23,2019-12-27,4,4,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2020-01-08-2020-01-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2020-01-08,2020-01-08,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2020-01-10-2020-01-10,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2020-01-10,2020-01-10,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2021-07-13-2021-07-13,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2021-07-13,2021-07-13,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2022-08-17-2022-08-19,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2022-08-17,2022-08-19,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2023-08-14-2023-08-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2023-08-14,2023-08-14,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2023-11-07-2023-11-07,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2023-11-07,2023-11-07,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2023-11-09-2023-11-13,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2023-11-09,2023-11-13,3,3,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2023-11-22-2023-11-24,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2023-11-22,2023-11-24,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2023-12-05-2023-12-06,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2023-12-05,2023-12-06,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2023-12-08-2023-12-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2023-12-08,2023-12-08,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2024-05-21-2024-05-21,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2024-05-21,2024-05-21,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2024-09-03-2024-09-04,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2024-09-03,2024-09-04,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1d-2024-10-14-2024-10-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1d,2024-10-14,2024-10-14,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2002-01-18-2002-01-25,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2002-01-18,2002-01-25,2,0,2,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2002-04-05-2002-04-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2002-04-05,2002-04-05,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2003-12-26-2003-12-26,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2003-12-26,2003-12-26,1,1,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2004-02-27-2004-03-05,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2004-02-27,2004-03-05,2,2,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2004-09-03-2004-10-01,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2004-09-03,2004-10-01,5,5,0,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2005-01-14-2005-01-14,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2005-01-14,2005-01-14,1,0,1,0,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
bull-UNH-1w-2005-04-08-2005-04-08,Bull,bull_sourcebacked_drawdown_volatility_v1,kaggle_stock_regime_feature_table,UNH,single_stock,1w,2005-04-08,2005-04-08,1,0,0,1,close_drawdown60 >= -0.0032047199531 AND volatility <= 0.152179344579,0.952516,0.961931,materialized_from_existing_accepted_95_gate
