provider,symbol,factor,side,main_regime,sub_regime,sub_sub_regime_or_profit_factor,profit_factor,branch_path,signal_time,entry_time,exit_time,entry,exit,stop,zone_low,zone_high,exit_reason,gross_return,net_return,walk_forward_fold
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-27 16:00:00+00:00,2026-04-27 17:00:00+00:00,2026-04-28 05:00:00+00:00,76743.24,76885.98,77723.74964,76868.01,77680,horizon,-0.001859968383,-0.002659968383,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-28 03:00:00+00:00,2026-04-28 04:00:00+00:00,2026-04-28 05:00:00+00:00,76888.08,77079.278,77079.278,76890.92,77038.1,stop,-0.002486705351,-0.003286705351,test
Binance,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,LowVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->LowVolatility->down_momentum->order_block_pullback_v1,2026-04-28 11:00:00+00:00,2026-04-29 00:00:00+00:00,2026-04-29 03:00:00+00:00,76512,76728.21321,76728.21321,76484.7,76692.19,stop,-0.002825873252,-0.003625873252,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-29 16:00:00+00:00,2026-04-29 17:00:00+00:00,2026-04-29 18:00:00+00:00,76184.01,75474.72471,76538.65264,76125.47,76489.99,target,0.009310159517,0.008510159517,test
Binance,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->order_block_pullback_v1,2026-04-29 18:00:00+00:00,2026-04-29 20:00:00+00:00,2026-04-30 00:00:00+00:00,75676.79,76236.4895,76236.4895,75803.55,76184.01,stop,-0.007395920202,-0.008195920202,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-01 13:00:00+00:00,2026-05-01 20:00:00+00:00,2026-05-02 08:00:00+00:00,77880.18,78315.37,77557.582,77600,77896,horizon,0.005587942914,0.004787942914,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-02 01:00:00+00:00,2026-05-02 02:00:00+00:00,2026-05-02 04:00:00+00:00,78353.93,78203.43586,78203.43586,78249.6,78294.19,stop,-0.001920696803,-0.002720696803,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-02 14:00:00+00:00,2026-05-03 06:00:00+00:00,2026-05-03 07:00:00+00:00,78288.3,78378.67557,78243.11221,78262.37,78309.84,target,0.001154394353,0.000354394353,test
Binance,BTCUSDT,order_block_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->LowVolatility->up_momentum->order_block_pullback_v1,2026-05-02 21:00:00+00:00,2026-05-03 00:00:00+00:00,2026-05-03 01:00:00+00:00,78542.32,78399.38579,78399.38579,78418.32,78491.26,stop,-0.001819836927,-0.002619836927,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-02 22:00:00+00:00,2026-05-03 00:00:00+00:00,2026-05-03 01:00:00+00:00,78542.32,78471.82064,78471.82064,78491.26,78610.46,stop,-0.0008975970807,-0.001697597081,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-03 08:00:00+00:00,2026-05-03 09:00:00+00:00,2026-05-03 20:00:00+00:00,78529.57,78959.11529,78314.79736,78337.26,78363.24,target,0.00546985404,0.00466985404,test
Binance,BTCUSDT,order_block_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->LowVolatility->up_momentum->order_block_pullback_v1,2026-05-03 11:00:00+00:00,2026-05-03 23:00:00+00:00,2026-05-04 00:00:00+00:00,78568.57,78384.99086,78384.99086,78406.97,78534.4,stop,-0.002336546826,-0.003136546826,test
Binance,BTCUSDT,order_block_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->LowVolatility->up_momentum->order_block_pullback_v1,2026-05-04 01:00:00+00:00,2026-05-04 10:00:00+00:00,2026-05-04 14:00:00+00:00,78940.26,80323.07457,78248.85271,78288.88,78572.57,target,0.01751722849,0.01671722849,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-04 02:00:00+00:00,2026-05-04 06:00:00+00:00,2026-05-04 10:00:00+00:00,79877.9,78527.84214,78527.84214,78572.57,79540.05,stop,-0.01690151916,-0.01770151916,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-05 12:00:00+00:00,2026-05-05 22:00:00+00:00,2026-05-05 23:00:00+00:00,81111.27,80796.30771,80796.30771,80831.87,80932.54,stop,-0.003883089067,-0.004683089067,test
Binance,BTCUSDT,order_block_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->order_block_pullback_v1,2026-05-06 08:00:00+00:00,2026-05-06 13:00:00+00:00,2026-05-06 14:00:00+00:00,81670.89,81264.57257,81264.57257,81307.81,81611,stop,-0.00497505817,-0.00577505817,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-06 09:00:00+00:00,2026-05-06 13:00:00+00:00,2026-05-06 14:00:00+00:00,81670.89,81567.01343,81567.01343,81611,81682.7,stop,-0.001271892242,-0.002071892242,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-07 07:00:00+00:00,2026-05-07 08:00:00+00:00,2026-05-07 09:00:00+00:00,81231.24,81136.76679,81136.76679,81172.27,81390.3,stop,-0.001163015784,-0.001963015784,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-05-07 16:00:00+00:00,2026-05-07 20:00:00+00:00,2026-05-08 00:00:00+00:00,79879.99,80088.14764,80088.14764,80020,80046,stop,-0.002605879681,-0.003405879681,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,LowVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->down_momentum->fair_value_gap_pullback_v1,2026-05-08 13:00:00+00:00,2026-05-08 16:00:00+00:00,2026-05-08 17:00:00+00:00,79802.34,80163.966,80163.966,80095.99,80127.54,stop,-0.004531521256,-0.005331521256,test
Binance,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-09 17:00:00+00:00,2026-05-09 23:00:00+00:00,2026-05-10 01:00:00+00:00,80678.4,80579.05743,80579.05743,80600,80625,stop,-0.001231340376,-0.002031340376,test
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-03 13:00:00+00:00,2026-04-03 18:00:00+00:00,2026-04-03 19:00:00+00:00,66780.3,66820.20786,66820.20786,66709.6,66784.6,stop,-0.0005975992492,-0.001397599249,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,LowVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->LowVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-04 22:00:00+00:00,2026-04-05 17:00:00+00:00,2026-04-05 18:00:00+00:00,67343.9,67249.17286,67249.17286,67269.1,67295.6,stop,-0.001406618014,-0.002206618014,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-06 00:00:00+00:00,2026-04-06 01:00:00+00:00,2026-04-06 09:00:00+00:00,68780.7,69701.15429,68320.47286,68363.6,69000.9,target,0.0133824501,0.0125824501,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-06 10:00:00+00:00,2026-04-06 11:00:00+00:00,2026-04-06 12:00:00+00:00,69584.3,69299.15857,69299.15857,69349.2,69652.5,stop,-0.004097783962,-0.004897783962,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-07 09:00:00+00:00,2026-04-07 19:00:00+00:00,2026-04-07 21:00:00+00:00,68976.5,69656.59143,68636.45429,68676.8,68890.2,target,0.009859755548,0.009059755548,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-07 23:00:00+00:00,2026-04-08 14:00:00+00:00,2026-04-09 02:00:00+00:00,70877.7,71026.7,70121.37357,70197.7,71140.4,horizon,0.002102212685,0.001302212685,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-08 17:00:00+00:00,2026-04-08 20:00:00+00:00,2026-04-08 21:00:00+00:00,71340.5,71501.48857,71260.00571,71312.5,71450,target,0.002256622415,0.001456622415,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-10 12:00:00+00:00,2026-04-10 13:00:00+00:00,2026-04-10 15:00:00+00:00,72292.5,73165.10571,71856.19714,71896,71959.9,target,0.01207048745,0.01127048745,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-11 17:00:00+00:00,2026-04-11 23:00:00+00:00,2026-04-12 00:00:00+00:00,73011.6,72846.55071,72846.55071,72869.4,72912.4,stop,-0.002260589902,-0.003060589902,train
Bybit,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->order_block_pullback_v1,2026-04-12 12:00:00+00:00,2026-04-12 20:00:00+00:00,2026-04-12 22:00:00+00:00,71293.6,70785.26571,71547.76714,71378.1,71507.1,target,0.007130153137,0.006330153137,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-12 13:00:00+00:00,2026-04-12 17:00:00+00:00,2026-04-12 21:00:00+00:00,71100,71417.48,71417.48,71113.4,71378.1,stop,-0.004465260197,-0.005265260197,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-12 23:00:00+00:00,2026-04-13 02:00:00+00:00,2026-04-13 04:00:00+00:00,71049.9,70851.49571,71149.10214,70878.5,71114.4,target,0.002792463968,0.001992463968,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-13 08:00:00+00:00,2026-04-13 09:00:00+00:00,2026-04-13 11:00:00+00:00,70762.7,70879.36,70879.36,70834.4,70842.7,stop,-0.00164860866,-0.00244860866,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-15 01:00:00+00:00,2026-04-15 02:00:00+00:00,2026-04-15 03:00:00+00:00,74275.4,74140.84571,74140.84571,74207.2,74447.4,stop,-0.00181155922,-0.00261155922,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-15 19:00:00+00:00,2026-04-16 10:00:00+00:00,2026-04-16 11:00:00+00:00,74269,74506.50286,74150.24857,74200,74306.7,target,0.003197873368,0.002397873368,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-16 03:00:00+00:00,2026-04-16 04:00:00+00:00,2026-04-16 07:00:00+00:00,74900,74718.87143,74718.87143,74770.2,74826,stop,-0.002418271982,-0.003218271982,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-16 19:00:00+00:00,2026-04-17 01:00:00+00:00,2026-04-17 08:00:00+00:00,74703.1,75408.14857,74350.57571,74414,74700,target,0.009438009553,0.008638009553,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-17 09:00:00+00:00,2026-04-17 10:00:00+00:00,2026-04-17 12:00:00+00:00,75234.5,75654.29143,75024.60429,75066.2,75481,target,0.005579772958,0.004779772958,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-19 07:00:00+00:00,2026-04-19 16:00:00+00:00,2026-04-19 17:00:00+00:00,75349.9,75046.13,75501.785,75358.8,75470.6,target,0.004031458569,0.003231458569,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-19 18:00:00+00:00,2026-04-19 19:00:00+00:00,2026-04-19 22:00:00+00:00,74919,74250.61286,75253.19357,74866.7,75208.1,target,0.008921463752,0.008121463752,train
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-21 05:00:00+00:00,2026-04-21 06:00:00+00:00,2026-04-21 08:00:00+00:00,75930,76452.22857,75668.88571,75709.6,75732,target,0.006877763353,0.006077763353,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,HighVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->HighVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-22 00:00:00+00:00,2026-04-22 01:00:00+00:00,2026-04-22 03:00:00+00:00,76266,77683.89,75557.055,75620.5,76138.7,target,0.01859137755,0.01779137755,validation
Bybit,BTCUSDT,order_block_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->order_block_pullback_v1,2026-04-22 13:00:00+00:00,2026-04-22 20:00:00+00:00,2026-04-23 00:00:00+00:00,78390.5,78009.76929,78009.76929,78056.4,78481.4,stop,-0.004856847632,-0.005656847632,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-22 14:00:00+00:00,2026-04-22 21:00:00+00:00,2026-04-22 22:00:00+00:00,78716.3,78432.49786,78432.49786,78481.4,78507.6,stop,-0.003605379608,-0.004405379608,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-23 06:00:00+00:00,2026-04-23 07:00:00+00:00,2026-04-23 08:00:00+00:00,78018,77863.24571,77863.24571,77909.3,77985.1,stop,-0.001983571557,-0.002783571557,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-23 15:00:00+00:00,2026-04-23 22:00:00+00:00,2026-04-24 03:00:00+00:00,78194.3,77828.39571,77828.39571,77876.3,77930.2,stop,-0.004679424021,-0.005479424021,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendTransition,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-04-24 12:00:00+00:00,2026-04-24 13:00:00+00:00,2026-04-24 14:00:00+00:00,78041.9,77719.525,77719.525,77762.9,77967.1,stop,-0.004130793843,-0.004930793843,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,LowVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->LowVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-25 06:00:00+00:00,2026-04-25 12:00:00+00:00,2026-04-25 13:00:00+00:00,77521,77581.31643,77581.31643,77554.5,77558.9,stop,-0.000778065667,-0.001578065667,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-27 16:00:00+00:00,2026-04-27 17:00:00+00:00,2026-04-28 05:00:00+00:00,76701.6,76842.4,77673.83857,76831.3,77628.9,horizon,-0.001835685305,-0.002635685305,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-28 03:00:00+00:00,2026-04-28 04:00:00+00:00,2026-04-28 05:00:00+00:00,76843.9,77040.31857,77040.31857,76857,76997.7,stop,-0.002556072394,-0.003356072394,validation
Bybit,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,NormalVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->NormalVolatility->down_momentum->order_block_pullback_v1,2026-04-28 11:00:00+00:00,2026-04-28 20:00:00+00:00,2026-04-29 03:00:00+00:00,76427.5,76695.355,76695.355,76434,76657.6,stop,-0.003504693991,-0.004304693991,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,short,TrendTransition,NormalVolatility,down_momentum,fair_value_gap_pullback_v1,TrendTransition->NormalVolatility->down_momentum->fair_value_gap_pullback_v1,2026-04-29 16:00:00+00:00,2026-04-29 17:00:00+00:00,2026-04-29 18:00:00+00:00,76157,75503.82714,76483.58643,76091.2,76435,target,0.008576662121,0.007776662121,validation
Bybit,BTCUSDT,order_block_pullback_v1,short,TrendExpansion,HighVolatility,down_momentum,order_block_pullback_v1,TrendExpansion->HighVolatility->down_momentum->order_block_pullback_v1,2026-04-29 18:00:00+00:00,2026-04-29 20:00:00+00:00,2026-04-30 00:00:00+00:00,75632.3,76223.105,76223.105,75760.2,76170.5,stop,-0.007811543481,-0.008611543481,validation
Bybit,BTCUSDT,fair_value_gap_pullback_v1,long,TrendExpansion,NormalVolatility,up_momentum,fair_value_gap_pullback_v1,TrendExpansion->NormalVolatility->up_momentum->fair_value_gap_pullback_v1,2026-05-01 13:00:00+00:00,2026-05-01 20:00:00+00:00,2026-05-02 02:00:00+00:00,77836,78431.52286,77538.23857,77580,77857.8,target,0.007650995133,0.006850995133,test
