label_window_id,provider,instrument,timeframe,root,source_type,scope_tier,source_start_date,source_end_date,bar_overlap_count,overlap_first_date,overlap_last_date,overlap_status
sideways-SPY-1d-2015-05-07-2015-05-07,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-07,2015-05-07,1,2015-05-07,2015-05-07,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-05-11-2015-06-01,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-05-11,2015-06-01,15,2015-05-11,2015-06-01,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-06-08-2015-06-10,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-08,2015-06-10,3,2015-06-08,2015-06-10,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-06-12-2015-06-18,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-12,2015-06-18,5,2015-06-12,2015-06-18,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-06-24-2015-06-24,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-24,2015-06-24,1,2015-06-24,2015-06-24,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2015-06-29-2015-08-19,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-06-29,2015-08-19,37,2015-06-29,2015-08-19,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-01-04-2016-01-06,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-01-04,2016-01-06,3,2016-01-04,2016-01-06,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-06-14-2016-06-16,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-14,2016-06-16,3,2016-06-14,2016-06-16,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-06-22-2016-06-22,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-22,2016-06-22,1,2016-06-22,2016-06-22,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-06-24-2016-06-24,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-24,2016-06-24,1,2016-06-24,2016-06-24,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-06-28-2016-06-30,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-28,2016-06-30,3,2016-06-28,2016-06-30,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-10-03-2016-10-28,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-03,2016-10-28,20,2016-10-03,2016-10-28,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-11-07-2016-11-23,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-11-07,2016-11-23,13,2016-11-07,2016-11-23,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2016-11-28-2016-12-02,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-11-28,2016-12-02,5,2016-11-28,2016-12-02,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2017-05-17-2017-05-23,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-05-17,2017-05-23,5,2017-05-17,2017-05-23,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2017-05-25-2017-05-31,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-05-25,2017-05-31,4,2017-05-25,2017-05-31,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2017-08-17-2017-08-21,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-17,2017-08-21,3,2017-08-17,2017-08-21,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2017-08-23-2017-08-30,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-23,2017-08-30,6,2017-08-23,2017-08-30,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2017-09-05-2017-09-08,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-09-05,2017-09-08,4,2017-09-05,2017-09-08,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2018-10-10-2018-10-10,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-10-10,2018-10-10,1,2018-10-10,2018-10-10,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2019-09-03-2019-09-03,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-03,2019-09-03,1,2019-09-03,2019-09-03,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2019-09-16-2019-09-16,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-16,2019-09-16,1,2019-09-16,2019-09-16,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2019-09-24-2019-10-01,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-24,2019-10-01,6,2019-09-24,2019-10-01,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2019-10-04-2019-10-04,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-10-04,2019-10-04,1,2019-10-04,2019-10-04,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2019-10-10-2019-10-24,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-10-10,2019-10-24,11,2019-10-10,2019-10-24,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2021-09-21-2021-09-21,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-21,2021-09-21,1,2021-09-21,2021-09-21,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2021-09-28-2021-10-11,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-28,2021-10-11,10,2021-09-28,2021-10-11,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2021-10-13-2021-10-13,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-10-13,2021-10-13,1,2021-10-13,2021-10-13,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2021-10-18-2021-10-18,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-10-18,2021-10-18,1,2021-10-18,2021-10-18,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2022-01-18-2022-01-19,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-01-18,2022-01-19,2,2022-01-18,2022-01-19,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2023-09-12-2023-09-13,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-12,2023-09-13,2,2023-09-12,2023-09-13,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2023-09-18-2023-09-18,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-18,2023-09-18,1,2023-09-18,2023-09-18,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2023-09-21-2023-09-25,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-09-21,2023-09-25,3,2023-09-21,2023-09-25,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2024-04-30-2024-05-01,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2024-04-30,2024-05-01,2,2024-04-30,2024-05-01,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2025-02-07-2025-02-12,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-02-07,2025-02-12,4,2025-02-07,2025-02-12,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2025-02-21-2025-02-28,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-02-21,2025-02-28,6,2025-02-21,2025-02-28,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2025-12-16-2025-12-17,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-12-16,2025-12-17,2,2025-12-16,2025-12-17,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2025-12-31-2025-12-31,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-12-31,2025-12-31,1,2025-12-31,2025-12-31,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2026-02-26-2026-03-12,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-26,2026-03-12,11,2026-02-26,2026-03-12,overlap_ready_existing_sideways_gate
sideways-SPY-1d-2026-03-16-2026-03-18,yfinance_cache,SPY,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-03-16,2026-03-18,3,2026-03-16,2026-03-18,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2015-07-02-2015-07-02,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-02,2015-07-02,1,2015-07-02,2015-07-02,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2015-07-30-2015-08-13,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-30,2015-08-13,3,2015-07-30,2015-08-13,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2015-09-03-2015-09-10,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-09-03,2015-09-10,2,2015-09-03,2015-09-10,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2015-10-01-2015-10-01,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-01,2015-10-01,1,2015-10-01,2015-10-01,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2015-10-15-2015-12-31,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-15,2015-12-31,12,2015-10-15,2015-12-31,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2016-10-06-2016-10-27,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-10-06,2016-10-27,4,2016-10-06,2016-10-27,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2017-08-24-2017-08-24,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-24,2017-08-24,1,2017-08-24,2017-08-24,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2018-04-26-2018-04-26,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-04-26,2018-04-26,1,2018-04-26,2018-04-26,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2018-06-21-2018-07-26,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-06-21,2018-07-26,6,2018-06-21,2018-07-26,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2018-10-25-2018-10-25,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-10-25,2018-10-25,1,2018-10-25,2018-10-25,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2018-11-08-2018-12-06,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-11-08,2018-12-06,5,2018-11-08,2018-12-06,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2019-09-26-2019-10-03,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-09-26,2019-10-03,2,2019-09-26,2019-10-03,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2019-10-17-2019-10-17,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-10-17,2019-10-17,1,2019-10-17,2019-10-17,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2022-01-20-2022-01-20,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-01-20,2022-01-20,1,2022-01-20,2022-01-20,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2022-02-03-2022-02-10,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2022-02-03,2022-02-10,2,2022-02-03,2022-02-10,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2023-05-18-2023-05-25,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2023-05-18,2023-05-25,2,2023-05-18,2023-05-25,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2025-03-06-2025-03-27,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-03-06,2025-03-27,4,2025-03-06,2025-03-27,overlap_ready_existing_sideways_gate
sideways-SPY-1w-2026-03-12-2026-04-02,yfinance_cache,SPY,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-03-12,2026-04-02,4,2026-03-12,2026-04-02,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-07-28-2015-07-30,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-07-28,2015-07-30,3,2015-07-28,2015-07-30,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-10-20-2015-10-20,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-20,2015-10-20,1,2015-10-20,2015-10-20,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-10-23-2015-11-03,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-23,2015-11-03,8,2015-10-23,2015-11-03,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-11-19-2015-12-01,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-11-19,2015-12-01,8,2015-11-19,2015-12-01,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-12-03-2015-12-08,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-12-03,2015-12-08,4,2015-12-03,2015-12-08,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-12-14-2015-12-28,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-12-14,2015-12-28,10,2015-12-14,2015-12-28,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2015-12-30-2016-01-14,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-12-30,2016-01-14,11,2015-12-30,2016-01-14,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2016-04-25-2016-05-31,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-04-25,2016-05-31,26,2016-04-25,2016-05-31,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2016-06-02-2016-06-02,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2016-06-02,2016-06-02,1,2016-06-02,2016-06-02,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-02-08-2017-02-13,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-02-08,2017-02-13,4,2017-02-08,2017-02-13,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-02-15-2017-03-20,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-02-15,2017-03-20,23,2017-02-15,2017-03-20,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-03-28-2017-03-28,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-28,2017-03-28,1,2017-03-28,2017-03-28,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-03-30-2017-04-12,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-03-30,2017-04-12,10,2017-03-30,2017-04-12,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-08-15-2017-08-15,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-15,2017-08-15,1,2017-08-15,2017-08-15,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-08-28-2017-08-28,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-08-28,2017-08-28,1,2017-08-28,2017-08-28,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-09-11-2017-11-28,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-09-11,2017-11-28,56,2017-09-11,2017-11-28,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-11-30-2017-12-13,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-11-30,2017-12-13,10,2017-11-30,2017-12-13,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2017-12-18-2017-12-26,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2017-12-18,2017-12-26,6,2017-12-18,2017-12-26,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-01-02-2018-01-02,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-01-02,2018-01-02,1,2018-01-02,2018-01-02,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-01-05-2018-01-31,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-01-05,2018-01-31,18,2018-01-05,2018-01-31,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-04-16-2018-04-18,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-04-16,2018-04-18,3,2018-04-16,2018-04-18,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-04-30-2018-05-25,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-04-30,2018-05-25,20,2018-04-30,2018-05-25,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-06-04-2018-06-04,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-06-04,2018-06-04,1,2018-06-04,2018-06-04,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-06-06-2018-06-28,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-06-06,2018-06-28,17,2018-06-06,2018-06-28,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-07-02-2018-07-12,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-07-02,2018-07-12,8,2018-07-02,2018-07-12,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-07-23-2018-08-08,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-07-23,2018-08-08,13,2018-07-23,2018-08-08,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-08-22-2018-08-29,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-22,2018-08-29,6,2018-08-22,2018-08-29,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-08-31-2018-09-18,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-08-31,2018-09-18,12,2018-08-31,2018-09-18,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2018-12-04-2018-12-13,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2018-12-04,2018-12-13,7,2018-12-04,2018-12-13,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2019-03-19-2019-03-19,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2019-03-19,2019-03-19,1,2019-03-19,2019-03-19,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2020-01-10-2020-01-22,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-01-10,2020-01-22,8,2020-01-10,2020-01-22,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2020-09-14-2020-09-16,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-09-14,2020-09-16,3,2020-09-14,2020-09-16,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2020-09-18-2020-10-01,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-09-18,2020-10-01,10,2020-09-18,2020-10-01,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2020-12-30-2021-01-04,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2020-12-30,2021-01-04,3,2020-12-30,2021-01-04,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2021-05-25-2021-06-07,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-05-25,2021-06-07,9,2021-05-25,2021-06-07,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2021-09-27-2021-09-29,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-09-27,2021-09-29,3,2021-09-27,2021-09-29,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2021-10-01-2021-10-06,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2021-10-01,2021-10-06,4,2021-10-01,2021-10-06,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2025-07-29-2025-08-04,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-07-29,2025-08-04,5,2025-07-29,2025-08-04,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2025-08-21-2025-08-21,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-21,2025-08-21,1,2025-08-21,2025-08-21,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2025-08-25-2025-08-26,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-25,2025-08-26,2,2025-08-25,2025-08-26,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2025-08-29-2025-09-02,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-08-29,2025-09-02,2,2025-08-29,2025-09-02,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2025-12-01-2026-01-06,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2025-12-01,2026-01-06,25,2025-12-01,2026-01-06,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-01-29-2026-01-29,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-01-29,2026-01-29,1,2026-01-29,2026-01-29,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-02-03-2026-02-03,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-03,2026-02-03,1,2026-02-03,2026-02-03,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-02-05-2026-02-13,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-05,2026-02-13,7,2026-02-05,2026-02-13,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-02-18-2026-02-26,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-02-18,2026-02-26,7,2026-02-18,2026-02-26,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-03-02-2026-03-06,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-03-02,2026-03-06,5,2026-03-02,2026-03-06,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-03-10-2026-05-06,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-03-10,2026-05-06,41,2026-03-10,2026-05-06,overlap_ready_existing_sideways_gate
sideways-TLT-1d-2026-05-08-2026-05-08,yfinance_cache,TLT,1d,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2026-05-08,2026-05-08,1,2026-05-08,2026-05-08,overlap_ready_existing_sideways_gate
sideways-TLT-1w-2015-10-08-2015-11-19,yfinance_cache,TLT,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-10-08,2015-11-19,7,2015-10-08,2015-11-19,overlap_ready_existing_sideways_gate
sideways-TLT-1w-2015-12-10-2015-12-10,yfinance_cache,TLT,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-12-10,2015-12-10,1,2015-12-10,2015-12-10,overlap_ready_existing_sideways_gate
sideways-TLT-1w-2015-12-31-2015-12-31,yfinance_cache,TLT,1w,Sideways,sideways_scoped_dated_window,scoped_existing_yahoo_gate_1d_1w,2015-12-31,2015-12-31,1,2015-12-31,2015-12-31,overlap_ready_existing_sideways_gate
