panel_row_id,source_lane,root,provider,instrument,market_context,timeframe,start_date,end_date,source_id,source_family,evidence_type,materialization_status,row_count,train_rows,calibration_rows,test_rows,rule_or_window,crosswalk_layer,crosswalk_decision,confidence_gate_reference,notes
sideways-GLD-1w-2023-11-09-2023-11-16,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,GLD,equity_etf,1w,2023-11-09,2023-11-16,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,0,2,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-03-31-2015-03-31,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-03-31,2015-03-31,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-04-29-2015-07-20,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-04-29,2015-07-20,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,57,57,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-07-30-2015-08-03,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-07-30,2015-08-03,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,3,3,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-09-08-2015-09-11,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-09-08,2015-09-11,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-10-15-2015-11-11,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-10-15,2015-11-11,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,20,20,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-11-13-2015-11-19,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-11-13,2015-11-19,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,5,5,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2015-12-01-2015-12-01,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2015-12-01,2015-12-01,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2016-06-27-2016-06-27,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2016-06-27,2016-06-27,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2016-10-17-2016-10-17,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2016-10-17,2016-10-17,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2016-10-28-2016-11-10,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2016-10-28,2016-11-10,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,10,10,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2016-11-14-2016-12-06,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2016-11-14,2016-12-06,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,16,16,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2016-12-12-2016-12-12,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2016-12-12,2016-12-12,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2016-12-14-2017-01-24,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2016-12-14,2017-01-24,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,27,27,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-03-07-2017-03-14,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-03-07,2017-03-14,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-03-20-2017-04-25,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-03-20,2017-04-25,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,26,26,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-04-28-2017-05-31,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-04-28,2017-05-31,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,23,23,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-06-22-2017-06-22,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-06-22,2017-06-22,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-06-26-2017-06-27,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-06-26,2017-06-27,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-06-29-2017-06-29,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-06-29,2017-06-29,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-07-03-2017-07-11,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-07-03,2017-07-11,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,6,6,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-07-20-2017-07-20,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-07-20,2017-07-20,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-07-28-2017-07-28,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-07-28,2017-07-28,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,1,1,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-08-04-2017-09-14,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-08-04,2017-09-14,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,29,29,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-09-18-2017-09-28,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-09-18,2017-09-28,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,9,9,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-10-05-2017-11-02,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-10-05,2017-11-02,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,21,21,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2017-11-06-2018-06-15,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2017-11-06,2018-06-15,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,153,153,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2018-06-20-2018-08-08,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2018-06-20,2018-08-08,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,35,35,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2018-08-10-2018-08-13,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2018-08-10,2018-08-13,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,2,2,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2018-08-15-2018-08-20,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2018-08-15,2018-08-20,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,4,4,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
sideways-HYG-1d-2018-08-29-2018-09-20,sideways_scoped_dated_windows_from_accepted_gate,Sideways,yfinance,HYG,equity_etf,1d,2018-08-29,2018-09-20,sideways_sourcebacked_abs_return_range_v1,accepted_scoped_sideways_observed_rule,dated_rule_materialized_window,materialized_scoped_dated_window,16,16,0,0,sideways_abs_return_ratio <= 0.505204858191 AND sideways_range_ratio <= 0.357222193236,sideways_adjudication_protocol_v1,scoped_existing_accepted_gate,calibration/test Wilson95 0.988647/0.995568 from 20260511T041923,Scoped to existing Yahoo 1d/1w crypto/equity ETF panel; not full matrix.
