event_id,instrument_or_asset,venue_or_chain,event_start,event_end,is_manipulation_positive,manipulation_type,negative_control_type,source_id,source_url_or_private_ref
EtherDelta:0x48332867933b2d06e1fe38923f8501dcf3b2d3c6e21d012b562a510a5417a5e9,0xac709fcb44a43c35f0da4e3163b117a17f3770f5/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-09T23:56:45Z,2017-02-09T23:56:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x0194cd9e92cdcd4ae99a3ab691682db7ebb6fdf64bb1892adb1a18485a20b317,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T20:27:36Z,2017-02-26T20:27:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x633199b7ff1285a1244a6ced28f8aadc47dac76f270109854f632a27df8f9031,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T20:28:37Z,2017-02-26T20:28:38Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x652813de93f5832af19c22dbdcf25a99709abafca3e57bcede92d79fecd7819d,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T20:29:29Z,2017-02-26T20:29:30Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x092dfb4c33e2716e80322762aec785d495c782dcbedbc26bb044b206d29c505d,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T20:32:31Z,2017-02-26T20:32:32Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x2c15a6a23d071f2ae45d22fe3d11e91c5ddf268028ba23c54b03fbf08b666f72,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T20:33:59Z,2017-02-26T20:34:00Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x84e57387ce8d1581f40a64f3adf929e0be836d98b94481ae11bbc6332b144625,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T20:34:22Z,2017-02-26T20:34:23Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xf267c701c4711e908c882e84998cc73ab64a3771b198234f581115d2de6c2fb7,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T20:36:02Z,2017-02-26T20:36:03Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1c7b97e3a739c77767929b94950bb09875e42fbe07b6acf6b32703e3530b9305,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T20:38:23Z,2017-02-26T20:38:24Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x6478844b3372b18298bbdb5e56426791cf6d22109ebfbdf5d4a3ccf385d9a2c6,0x0000000000000000000000000000000000000000/0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,EtherDelta/Ethereum,2017-02-26T20:42:11Z,2017-02-26T20:42:12Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3c687b3cb59676354025a744cb00bead35e93a2914ebd9871af020ea80985fc7,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T20:57:24Z,2017-02-26T20:57:25Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xaa5fbd6f9217db7794ca0f5df7f5e58fe1022bb90e4ceb8f9a066b41253759fd,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T20:58:10Z,2017-02-26T20:58:11Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x24a4220c0da84c910942a452ccac704480a46f1b75bcdbdc585ecd2f67c96fdb,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-26T21:02:33Z,2017-02-26T21:02:34Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xdde6e6c46802ed90703caa07130d588e81eb380ef6369fb33a26ea7deca9b1ba,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T21:04:09Z,2017-02-26T21:04:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x834f22c0819a6ca890a70d71e0c30a16c3c814a2254c9a97443f5fbdbe96875f,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-26T21:16:25Z,2017-02-26T21:16:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xda4bacb8093141b9eeeccfe26c90122212194d27a6c0be343ed8809964cdacdc,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T21:19:58Z,2017-02-26T21:19:59Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xa86ddda0b24959a0887a7a7dbbf920f6705ae730bf8de7581988038379711dff,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T22:18:28Z,2017-02-26T22:18:29Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x0b7a5fabe0eae71c032346d8d17651d46663976a09a80e5f87dd3cf6e43b41d5,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T22:20:16Z,2017-02-26T22:20:17Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x1cfbc2ed0e23952146585544c88e9da637dcc7741dc480f6efa5cce481fc299e,0xf77089f2f00fca83501705b711cbb10a0de77628/0x949bed886c739f1a3273629b3320db0c5024c719,EtherDelta/Ethereum,2017-02-26T22:39:25Z,2017-02-26T22:39:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xae70385de07b2d99dfaa62a2f670ef25a8881dad8ddb35b6750029db36fbb928,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-26T22:41:23Z,2017-02-26T22:41:24Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x223b4ec66553b18ed30789e8359703af70a756e582e81baeb8eee92cb5c4b867,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-26T23:05:16Z,2017-02-26T23:05:17Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xdadbf8eb0e5f1fb080688a9758978895880634acda8bf3d7d1487b4497270fce,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T00:56:16Z,2017-02-27T00:56:17Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xfc37a9e5c8d3fbd0ccc3c19386f106dd929881362a32ab358d213785ec740553,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:01:41Z,2017-02-27T01:01:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x693280ff0bb6d7dbc3d9b0a5c2e57614c297efe27464cb42c1047ce369ee9769,0x0000000000000000000000000000000000000000/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:03:25Z,2017-02-27T01:03:26Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x0ceab00457969ebe0985d757b640a18e8831f861f22fdb3f8635ae9a2d899f0e,0x949bed886c739f1a3273629b3320db0c5024c719/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T01:09:58Z,2017-02-27T01:09:59Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x38fc374f0c8d1054251d21f43ab2643593751092bd82f59e0683a362df9798be,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:11:03Z,2017-02-27T01:11:04Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x05db892b513d0098e718fe2a28a5da57538e4c946dbc606c9a7d41953e6eb7a6,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:12:37Z,2017-02-27T01:12:38Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xde59b5721b4f71f4e3354c80a3e3f62be75026abac286482050acaff94f7d82f,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T01:26:36Z,2017-02-27T01:26:37Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xeb8a6710e937435bbaf6801f851c63d33f7c02fa2f85a36b1c15e3553a1211ed,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T01:28:29Z,2017-02-27T01:28:30Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xad597c334bd909c7f9c96e0470e2e573d6a3deb1740225251778b2db54e747aa,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T01:31:01Z,2017-02-27T01:31:02Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x8136ec6862e5c28fdb125932923dd1e6edec914cbf88fc56b6db51013466acf2,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:33:50Z,2017-02-27T01:33:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x7d69994ea8732f3e82afb7824506033d6cf5fa97d669f1c0f92cafdd2fd6cc60,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:37:20Z,2017-02-27T01:37:21Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x49950e0f5ed4e7c5ee84ff43c2b9655c6ca111f26035860580df1f086c4aac54,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:44:40Z,2017-02-27T01:44:41Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0xe4a90770c856631c3b399fb2e48bcca0dce59de51a0f1fbed3c12e396d911487,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:46:45Z,2017-02-27T01:46:46Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x8f8b71feaee537f013ffc8ee210b8443eefb93a8309bdb90691e9b35c8bf6f7d,0x949bed886c739f1a3273629b3320db0c5024c719/0xf77089f2f00fca83501705b711cbb10a0de77628,EtherDelta/Ethereum,2017-02-27T01:49:41Z,2017-02-27T01:49:42Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x0cf66622495d9bde54ab6faa3c4bb9b54648982ace9548880c65a784f9105075,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T02:04:09Z,2017-02-27T02:04:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x6c6322ab766895ec486682b68669d0efe445d7c4d0d92244adeeb1898fe89c3a,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T02:04:09Z,2017-02-27T02:04:10Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x8f2e71ce39502918b12ae0d877b50db7522fcd02b144f94aca0fdb0245d66898,0xd8912c10681d8b21fd3742244f44658dba12264e/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T02:06:11Z,2017-02-27T02:06:12Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x3fd22db15080e30d2a9fa2d6787bada704a1d06cd6f1fe6df2e974118e612d6c,0x0000000000000000000000000000000000000000/0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,EtherDelta/Ethereum,2017-02-27T03:02:50Z,2017-02-27T03:02:51Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x921000267013bbe46928123b854d18c0eadd8d5af4b878ff568494e339da8271,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T03:17:38Z,2017-02-27T03:17:39Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x341d01efc13fce78acce3f302264efd5b00223aed16a03f7fb4a9be9d2bac6ac,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T03:19:58Z,2017-02-27T03:19:59Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
EtherDelta:0x5350ec423701fc090d61fc99c2b4c302c65f8b935d2e4ef91f5386600d08ba82,0xf77089f2f00fca83501705b711cbb10a0de77628/0x0000000000000000000000000000000000000000,EtherDelta/Ethereum,2017-02-27T03:21:42Z,2017-02-27T03:21:43Z,false,none_negative_control,same_venue_non_self_trade_control,zenodo:4540223;github:friedhelmvictor/lob-dex-wash-trading-paper,https://zenodo.org/records/4540223; https://github.com/friedhelmvictor/lob-dex-wash-trading-paper; venue=EtherDelta; rule=get == give
