request_id,provider,instrument,timeframe,root,missing_or_rejected_reason,required_label_source,forbidden_proxy_sources,minimum_acceptance_note
mainregimev2-root-slot-0368,yfinance,NQ=F,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0369,yfinance,QQQ,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0370,yfinance,QQQ,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0371,yfinance,QQQ,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0372,yfinance,QQQ,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0373,yfinance,SPY,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0374,yfinance,SPY,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0375,yfinance,SPY,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0376,yfinance,SPY,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0377,yfinance,USO,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0378,yfinance,USO,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0379,yfinance,USO,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0380,yfinance,USO,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0381,yfinance,YM=F,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0382,yfinance,YM=F,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0383,yfinance,YM=F,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0384,yfinance,YM=F,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0385,yfinance,^DJI,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0386,yfinance,^DJI,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0387,yfinance,^DJI,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0388,yfinance,^DJI,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0389,yfinance,^GSPC,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0390,yfinance,^GSPC,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0391,yfinance,^GSPC,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0392,yfinance,^GSPC,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0393,yfinance,^NDX,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0394,yfinance,^NDX,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0395,yfinance,^NDX,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0396,yfinance,^NDX,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0397,yfinance,^VIX,1mo,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0398,yfinance,^VIX,1mo,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0399,yfinance,^VIX,1mo,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0400,yfinance,^VIX,1mo,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0401,yfinance,CL=F,4h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0402,yfinance,CL=F,4h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0403,yfinance,CL=F,4h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0404,yfinance,CL=F,4h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0405,yfinance,DIA,4h,Bull,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0406,yfinance,DIA,4h,Bear,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0407,yfinance,DIA,4h,Sideways,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
mainregimev2-root-slot-0408,yfinance,DIA,4h,Crisis,missing_intraday_or_monthly_source_label,independent_exact_underlying_parent_root_label_panel,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,Must provide source-backed Bull/Bear/Sideways/Crisis label windows for this exact provider/instrument/timeframe/root slot.
